Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",CLUBCORP HOLDINGS INC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.461,0.374,0.476,0.513,NA
Consumer Discretionary,Consumer Durables & Apparel,"Textiles, Apparel & Luxury Goods",CLUETT AMERICAN CORP,1.525,1.756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Media,Media,CMG HOLDINGS GROUP INC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006,0.61,1.152,NA
Consumer Discretionary,Retailing,Internet & Direct Marketing Retail,CNOVA NV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.052,0.097,0.048,0.086,NA
Consumer Discretionary,Consumer Durables & Apparel,"Textiles, Apparel & Luxury Goods",COACH INC,0.029,0.044,0.086,0.049,0.005,0.012,0.002,0.001,0.001,0.013,0.01,0.009,0.008,0,0.038,0.191,0.179
Consumer Discretionary,Automobiles & Components,Automobiles,COACH INDUSTRIES GROUP INC,NA,NA,NA,0.134,0.37,0.562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Retailing,Distributors,COAST DISTRIBUTION SYSTEMS,0.421,0.362,0.406,0.384,0.349,0.313,0.352,0.358,0.328,0.214,0.212,0.228,0.22,0.201,0.235,NA,NA
Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",COAST HOTELS & CASINOS INC,0.623,0.559,0.589,0.563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Retailing,Internet & Direct Marketing Retail,COASTAL CONTACTS INC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.047,0.075,0.067,0.092,NA,NA,NA
Consumer Discretionary,Consumer Durables & Apparel,Leisure Products,COASTCAST CORP,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Automobiles & Components,Auto Components,COATES INTERNATIONAL LTD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.89,0.988,1.426,1.358,NA
Consumer Discretionary,Automobiles & Components,Automobiles,COATES MOTORCYCLE CO-REDH,NA,NA,NA,1.071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Media,Media,COAXIALL LLC,0.812,0.811,0.845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Consumer Durables & Apparel,Household Durables,COBRA ELECTRONICS CORP,0.172,0.172,0,0,0.004,NA,0.143,0.175,0.224,0.236,0.243,0.231,0.243,0.25,NA,NA,NA
Consumer Discretionary,Consumer Services,Diversified Consumer Services,CODESMART HOLDINGS INC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,NA,NA,NA
Consumer Discretionary,Consumer Durables & Apparel,Leisure Products,COIL TUBING TECHNOLOGY INC,2.079,0.449,0.449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Consumer Services,Diversified Consumer Services,COINMACH CORP,0.694,0.745,0.736,0.748,0.692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Consumer Services,Diversified Consumer Services,COINMACH SERVICE CORP,NA,0.743,0.736,0.748,0.74,0.72,0.744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Retailing,Specialty Retail,COLDWATER CREEK INC,0,0,0,0,0,0,0.002,0.023,0.021,0.02,0.024,0.102,0.186,NA,NA,NA,NA
Consumer Discretionary,Retailing,Specialty Retail,COLE COMPUTER CORP,0.1,0.088,0.662,11.711,189.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Consumer Durables & Apparel,"Textiles, Apparel & Luxury Goods",COLE KENNETH PROD INC  -CL A,0.003,0.002,0.001,0,0,0.009,0,0,0,0,0,0.001,NA,NA,NA,NA,NA
Consumer Discretionary,Retailing,Specialty Retail,COLE NATIONAL CORP,0.479,0.471,0.446,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Retailing,Specialty Retail,COLLECTIVE BRANDS INC,0.325,0.3,0.219,0.202,0.167,0.157,0.143,0.382,0.406,0.372,0.293,0.298,NA,NA,NA,NA,NA
Consumer Discretionary,Consumer Services,Diversified Consumer Services,COLLECTORS UNIVERSE INC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Consumer Discretionary,Automobiles & Components,Auto Components,COLLINS & AIKMAN CORP,0.693,0.448,0.408,0.453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",COLONIAL HOLDINGS INC  -CL A,0.423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Consumer Durables & Apparel,"Textiles, Apparel & Luxury Goods",COLUMBIA SPORTSWEAR CO,0.134,0.115,0.059,0.027,0.019,0.056,0.004,0,0,0,0,0,0,0,0.009,0.009,NA
Consumer Discretionary,Media,Media,COMCAST CABLE COMMUNICATIONS,0.294,0.301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Media,Media,COMCAST CORP,0.302,0.32,0.309,0.247,0.225,0.227,0.262,0.276,0.287,0.258,0.265,0.249,0.245,0.301,0.303,0.316,0.338
Consumer Discretionary,Consumer Durables & Apparel,Household Durables,COMPOSITE HOLDINGS INC,0.016,0.076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Consumer Durables & Apparel,Household Durables,COMSTOCK HOLDING COS INC,NA,NA,0.506,0.677,0.252,0.333,0.571,0.661,0.639,0.874,0.693,0.643,0.714,0.527,0.815,0.776,NA
Consumer Discretionary,Media,Media,COMTEX NEWS NETWORK INC,0.175,0.145,0.172,0.27,0.478,0.385,0.291,0,0,0,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Retailing,Internet & Direct Marketing Retail,CONCEPTS DIRECT INC,0.396,0,0.155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Consumer Durables & Apparel,Leisure Products,CONCORD CAMERA CORP,0.146,0.072,0.075,0,0.048,0.02,0,0.033,0.25,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Consumer Services,Diversified Consumer Services,CONCORDE CAREER COLLEGES INC,0.14,0.11,0.087,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",CONCORDE GAMING CORP,NA,1.045,0.856,0.853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Consumer Durables & Apparel,"Textiles, Apparel & Luxury Goods",CONE MILLS CORP,0.43,0.52,0.456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Consumer Durables & Apparel,Household Durables,CONGOLEUM CORP  -CL A,0.417,0.434,0.489,0.625,0.045,0.045,0.069,0.061,0.081,0.087,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Retailing,Specialty Retail,CONN'S INC,NA,NA,0.286,0.062,0.039,0,0.001,0,0.122,0.192,0.44,0.411,0.324,0.413,0.47,0.617,NA
Consumer Discretionary,Consumer Durables & Apparel,Household Durables,CONSOL RESOURCES GROUP INC,0.098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Retailing,Specialty Retail,CONTAINER STORE GROUP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.417,0.397,0.448,0.436,0.429,NA
Consumer Discretionary,Automobiles & Components,Auto Components,CONTINENTAL AG  -ADR,0.293,0.358,0.284,0.231,0.189,0.174,0.164,0.473,0.491,0.465,0.369,0.329,0.302,0.247,0.213,0.16,NA
Consumer Discretionary,Consumer Durables & Apparel,"Textiles, Apparel & Luxury Goods",CONVERSE INC,1.555,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",COOKER RESTAURANT/OH,0.714,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Automobiles & Components,Auto Components,COOL TECHNOLOGIES INC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.855,0.053,0.04,0.24,2.174,NA
Consumer Discretionary,Retailing,Distributors,COOPER HOLDING CORP-OLD,0.804,6,7.651,4.36,7.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Automobiles & Components,Auto Components,COOPER TIRE & RUBBER CO,0.413,0.403,0.337,0.306,0.29,0.228,0.28,0.24,0.322,0.24,0.205,0.193,0.133,0.132,0.147,0.127,NA
Consumer Discretionary,Automobiles & Components,Auto Components,COOPER-STANDARD HOLDINGS INC,NA,NA,NA,NA,NA,NA,NA,NA,0.629,0.017,0.257,0.244,0.239,0.325,0.368,0.338,NA
Consumer Discretionary,Media,Media,CORDIANT COMM GROUP   -ADR,0.147,0.227,0.299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Retailing,Distributors,CORE MARK HOLDING CO INC,NA,NA,NA,NA,NA,0.117,0.14,0.051,0.05,0.03,0.001,0.073,0.093,0.062,0.068,0.058,NA
Consumer Discretionary,Retailing,Distributors,CORE-MARK INTERNATIONAL INC,0.498,0.419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Consumer Durables & Apparel,Leisure Products,COREWAFER INDUSTRIES INC,0.308,0.4,0.329,0.245,0.258,0.099,0.181,0.208,0.218,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Media,Media,CORFACTS INC,0.442,0.315,0.286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Consumer Durables & Apparel,Leisure Products,CORGI INTERNATIONAL LTD -ADR,NA,NA,NA,NA,NA,NA,0.155,0.342,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Consumer Durables & Apparel,Leisure Products,CORGI INTERNATIONAL LTD -OLD,0.227,0.205,0.161,0.1,0.039,0.194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Media,Media,CORUS ENTERTAINMENT INC,0.21,0.315,0.337,0.288,0.279,0.231,0.324,0.315,0.341,0.348,0.347,0.297,0.253,0.248,0.316,0.306,0.361
Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",COSI INC,0.138,0.316,0.025,0.008,0.007,0.002,0.001,0.002,0.033,NA,NA,0,0,0,0.198,0.27,NA
Consumer Discretionary,Consumer Durables & Apparel,Household Durables,COSMO COMMUNICATIONS CORP,1.186,0.424,0.272,0.199,0.212,0.208,0,0,0,0,0,0,NA,NA,NA,NA,NA
Consumer Discretionary,Retailing,Specialty Retail,COST PLUS INC,0.055,0.107,0.106,0.09,0.107,0.13,0.214,0.256,0.36,0.444,0.413,0.323,NA,NA,NA,NA,NA
Consumer Discretionary,Retailing,Multiline Retail,COST-U-LESS INC,0.151,0.133,0.135,0.092,0.07,0.079,0.073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Consumer Durables & Apparel,"Textiles, Apparel & Luxury Goods",COSTA INC   -CL A,0,0,0.01,0.096,0.087,0.093,0.059,0.023,0.151,0.142,0.133,0.137,0.093,NA,NA,NA,NA
Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",COUNTRY STYLE COOKING -ADR,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA
Consumer Discretionary,Media,Media,COX COMMUNICATIONS INC,0.392,0.382,0.293,0.287,0.445,0.459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Media,Media,COX RADIO INC  -CL A,0.326,0.308,0.271,0.235,0.208,0.179,0.179,0.16,0.31,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Consumer Services,Diversified Consumer Services,CPI CORP,0.339,0.283,0.238,0.204,0.19,0.195,0.178,0.472,0.543,0.465,0.34,0.783,NA,NA,NA,NA,NA
Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",CRACKER BARREL OLD CTRY STOR,0.219,0.104,0.154,0.141,0.129,0.139,0.547,0.604,0.6,0.518,0.449,0.42,0.37,0.288,0.279,0.254,0.267
Consumer Discretionary,Consumer Durables & Apparel,Household Durables,CRAFTMADE INTERNATIONAL INC,0.532,0.523,0.348,0.395,0.393,0.387,0.301,0.297,0.347,0.376,0.36,0.488,NA,NA,NA,NA,NA
Consumer Discretionary,Automobiles & Components,Auto Components,CRAGAR INDUSTRIES INC,0.69,2.539,3.221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Media,Media,CRAIG CORP,0.169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",CREATIVE HOST SERVICES INC,0.211,0.232,0.194,0.316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Consumer Services,Diversified Consumer Services,CREATIVE LEARNING CORP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.026,0.008,0,0,0
Consumer Discretionary,Media,Media,CREATIVE REALITIES INC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.105,NA
Consumer Discretionary,Retailing,Distributors,CREATIVE TECHNOLOGIES CORP,1.325,1.445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Media,Media,CREDIT ONE FINANCIAL INC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA
Consumer Discretionary,Retailing,Internet & Direct Marketing Retail,CREDITCARDS.COM INC-REDH,NA,NA,NA,NA,NA,0.005,0.522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",CRESTLINE CAPITAL CORP,0.482,0.018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Consumer Durables & Apparel,"Textiles, Apparel & Luxury Goods",CROCS INC,NA,NA,NA,0,0.147,0.15,0.002,0.011,0.049,0.004,0.005,0.002,0.018,0.019,0.014,0.011,NA
Consumer Discretionary,Media,Media,CROSS CLICK MEDIA INC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3.63,15.736,6.879,NA,NA
Consumer Discretionary,Media,Media,CROSS MEDIA MARKETING CORP,0.255,0.191,0.285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Consumer Durables & Apparel,Household Durables,CROSSMANN COMMUNITIES INC,0.378,0.275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Consumer Durables & Apparel,"Textiles, Apparel & Luxury Goods",CROWN CRAFTS INC,1.011,0.661,0.585,0.539,0.506,0.412,0.119,0.338,0.446,0.125,0.138,0,0,0,0,0,NA
Consumer Discretionary,Media,Media,CROWN EQUITY HOLDINGS INC,NA,NA,NA,NA,0,NA,NA,0.379,1.413,0.181,0.063,0.135,0.379,1.733,68,17.5,NA
Consumer Discretionary,Consumer Durables & Apparel,"Textiles, Apparel & Luxury Goods",CROWN JEWEL RESOURCES CORP,0.01,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Media,Media,CROWN MEDIA HOLDINGS INC,0.071,0.319,0.406,0.519,0.587,0.763,1.271,1.623,1.482,1.636,0.634,0.542,0.487,0.447,0.375,0.303,NA
Consumer Discretionary,Media,Media,CSC HOLDINGS LLC,0.79,0.686,0.736,0.759,0.837,0.84,1.101,1.064,1.056,0.991,1.166,1.183,1.092,1.075,1.038,1.003,NA
Consumer Discretionary,Retailing,Specialty Retail,CSK AUTO CORP,0.602,0.628,0.481,0.451,0.477,0.507,0.461,0.456,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Consumer Durables & Apparel,Household Durables,CSS INDUSTRIES INC,0.181,0.001,0.143,0.137,0.151,0.122,0.089,0.059,0.047,0.002,0,0,0,0,0,0,NA
Consumer Discretionary,Retailing,Specialty Retail,CST BRANDS INC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.004,0.003,0.452,0.358,0.379,NA
Consumer Discretionary,Media,Media,CTC MEDIA INC,NA,NA,NA,NA,0.205,0.151,0,0,0.112,0.033,0,0.019,0.013,0.003,0.004,0,NA
Consumer Discretionary,Consumer Durables & Apparel,Household Durables,CTI INDUSTRIES CORP,0.431,0.413,0.413,0.491,0.559,0.574,0.568,0.53,0.571,0.516,0.418,0.399,0.43,0.484,0.529,0.509,NA
Consumer Discretionary,Media,Media,CTN MEDIA GROUP INC,0.456,0.499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Retailing,Internet & Direct Marketing Retail,CTRIP.COM INTL LTD  -ADR,NA,0.037,0,0,0,0,0,0,0,0,0,0,0.135,0.309,0.372,0.277,NA
Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",CUCOS INC,1.071,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Consumer Durables & Apparel,"Textiles, Apparel & Luxury Goods",CULP INC,0.386,0.377,0.351,0.263,0.287,0.303,0.255,0.145,0.178,0.104,0.089,0.069,0.049,0.031,0.013,0,NA
Consumer Discretionary,Media,Media,CUMULUS MEDIA INC,0.299,0.332,0.31,0.33,0.298,0.405,0.564,0.694,1.281,1.896,1.849,0.705,0.722,0.679,0.664,0.802,NA
Consumer Discretionary,Automobiles & Components,Auto Components,CURAEGIS TECHNOLOGIES INC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.023,0.014,0.041,0.035,0.001,0.004,NA
Consumer Discretionary,Media,Media,CURRENT MEDIA INC-REDH,NA,NA,NA,NA,NA,NA,NA,0.38,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Consumer Durables & Apparel,"Textiles, Apparel & Luxury Goods",CUTTER & BUCK INC,0.223,0.065,0.025,0.007,0.001,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Consumer Durables & Apparel,"Textiles, Apparel & Luxury Goods",CVEO CORP,1.555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Automobiles & Components,Automobiles,CVF TECHNOLOGIES CORP,0.064,0.145,0.114,0.363,0.104,0.003,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Retailing,Internet & Direct Marketing Retail,CYBERIAN OUTPOST INC,0.012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Consumer Durables & Apparel,Leisure Products,CYBEX INTERNATIONAL INC,0.42,0.393,0.544,0.527,0.398,0.26,0.056,0.194,0.203,0.199,0.185,0.169,NA,NA,NA,NA,NA
Consumer Discretionary,Consumer Durables & Apparel,"Textiles, Apparel & Luxury Goods",CYGNE DESIGNS INC,0,0.145,0,0,0,0.32,0.32,0.464,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Consumer Durables & Apparel,"Textiles, Apparel & Luxury Goods",D G JEWELRY INC,0.379,0.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Consumer Durables & Apparel,Household Durables,D R HORTON INC,0.499,0.516,0.478,0.407,0.389,0.392,0.41,0.379,0.486,0.485,0.366,0.318,0.344,0.396,0.361,0.342,0.283
Consumer Discretionary,Consumer Durables & Apparel,Leisure Products,DAC TECHNOLOGIES GRP INTL IN,0.213,0.341,0.247,0.24,0.066,0.043,0.03,0.025,0.017,0.008,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Media,Media,DAILY JOURNAL CORP,0,0.093,0.088,0.075,0.155,0.129,0.118,0.1,0,0,0,0,0,0.145,0.121,0.129,0.14
Consumer Discretionary,Automobiles & Components,Automobiles,DAIMLER AG,0.425,0.438,0.422,0.425,0.419,0.401,0.413,0.407,0.443,0.453,0.395,0.42,0.468,0.461,0.457,0.466,NA
Consumer Discretionary,Consumer Durables & Apparel,"Textiles, Apparel & Luxury Goods",DAN RIVER INC  -CL A,0.495,0.488,0.423,0.612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Automobiles & Components,Auto Components,DANA HOLDING CORP-PRE FASB,0.314,0.324,0.294,0.261,0.216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Automobiles & Components,Auto Components,DANA INC,0.409,0.404,0.367,0.322,0.245,0.358,0.047,0.047,0.224,0.198,0.186,0.17,0.176,0.317,0.34,0.364,NA
Consumer Discretionary,Consumer Durables & Apparel,"Textiles, Apparel & Luxury Goods",DANSKIN INC,0.689,0.933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",DARDEN RESTAURANTS INC,0.24,0.262,0.247,0.24,0.221,0.229,0.244,0.396,0.367,0.323,0.302,0.357,0.391,0.388,0.266,0.124,NA
Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",DAVE & BUSTER'S ENTMT INC,0.355,0.292,0.233,0.181,0.222,NA,NA,NA,NA,NA,NA,NA,0.579,0.564,0.451,0.337,NA
Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",DAVE & BUSTER'S HLDINGS-REDH,NA,NA,NA,NA,NA,NA,0.502,0.49,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Retailing,Specialty Retail,DAVIDSTEA INC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.533,0,NA
Consumer Discretionary,Retailing,Specialty Retail,DEB SHOPS INC,0.004,0.002,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Consumer Durables & Apparel,"Textiles, Apparel & Luxury Goods",DECKERS OUTDOOR CORP,0.019,0.005,0.319,0.25,0,0,0,0,0,0,0,0,0.031,0.008,0.033,0.078,NA
Consumer Discretionary,Automobiles & Components,Auto Components,DECOMA INTL INC  -CL A,0.133,0.301,0.21,0.219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Consumer Durables & Apparel,Household Durables,DECORATOR INDUSTRIES INC,0.096,0.093,0.082,0.099,0.08,0.072,0.078,0.083,0.164,0.248,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Consumer Durables & Apparel,Household Durables,DEER CONSUMER PRODUCTS INC,NA,NA,NA,NA,NA,NA,NA,0.2,0.197,0.047,0.044,0.003,NA,NA,NA,NA,NA
Consumer Discretionary,Consumer Durables & Apparel,Household Durables,DEER VALLEY CORP,0,0,0,0.082,0.774,NA,0.213,0.163,0.077,0.1,0.238,0.257,0.327,0.235,0.055,0.019,NA
Consumer Discretionary,Consumer Durables & Apparel,Household Durables,DEI HOLDINGS INC,NA,NA,NA,NA,0.768,0.464,0.504,0.784,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",DEL FRISCOS RESTURNT GRP INC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.299,0,0,0,0.013,NA
Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",DEL TACO RESTAURANTS INC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.241,NA
Consumer Discretionary,Retailing,Internet & Direct Marketing Retail,DELIAS INC,0.084,0.098,0.134,NA,0.023,0.024,0.017,0.015,0.011,0,0,0,0,0.207,NA,NA,NA
Consumer Discretionary,Automobiles & Components,Auto Components,DELPHI AUTOMOTIVE PLC,0.172,0.18,0.143,0.155,0.18,0.199,0.22,0.26,0.41,0.038,0.026,0.23,0.242,0.218,0.228,0.335,NA
Consumer Discretionary,Consumer Durables & Apparel,"Textiles, Apparel & Luxury Goods",DELTA APPAREL INC,0.122,0.154,0.064,0.104,0.296,0.202,0.249,0.315,0.391,0.357,0.271,0.278,0.357,0.315,0.367,0.315,0.336
Consumer Discretionary,Consumer Durables & Apparel,"Textiles, Apparel & Luxury Goods",DELTA GALIL INDS LTD  -ADR,0.226,0.283,0.297,0.265,0.342,0.377,0.349,0.352,0.364,0.299,0.29,0.271,0.249,0.27,0.303,0.296,NA
Consumer Discretionary,Consumer Durables & Apparel,"Textiles, Apparel & Luxury Goods",DELTA MILLS INC,0.501,0.461,0.374,0.35,0.384,0.503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Consumer Durables & Apparel,"Textiles, Apparel & Luxury Goods",DELTA WOODSIDE INDUSTRIES,0.484,0.44,0.357,0.35,0.385,0.505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Consumer Durables & Apparel,Household Durables,DELTONA CORP,0.786,0.765,0.893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",DENNYS CORP,0.848,1.104,1.112,1.171,1.104,1.08,1.049,0.952,0.968,0.916,0.861,0.645,0.605,0.591,0.548,0.741,NA
Consumer Discretionary,Consumer Durables & Apparel,Household Durables,DESARROLLADORA HOMEX -ADR,NA,NA,0.23,0.197,0.085,0.238,0.177,0.154,0.256,0.29,0.35,0.369,0.392,1.08,1.243,0.743,NA
Consumer Discretionary,Retailing,Specialty Retail,DESIGN WITHIN REACH INC,NA,NA,0,0.154,0.017,0.015,0.013,0.008,0.189,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Retailing,Specialty Retail,DESTINATION MATERNITY CORP,0.729,0.709,0.55,0.519,0.471,0.471,0.411,0.338,0.307,0.293,0.22,0.158,0.076,0,0,0.185,NA
Consumer Discretionary,Retailing,Specialty Retail,DESTINATION XL GROUP INC,0.256,0.305,0.41,0.476,0.536,0.5,0.029,0.179,0.254,0.061,0,0,0,0.108,0.205,0.248,NA
Consumer Discretionary,Retailing,Internet & Direct Marketing Retail,DEVELOPMENT CAPITAL GROUP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.717,NA,NA,NA
Consumer Discretionary,Consumer Services,Diversified Consumer Services,DEVRY EDUCATION GROUP INC,0,0,0,0.339,0.283,0.247,0.143,0,0,0.087,0,0,0,0,0,0,0
Consumer Discretionary,Media,Media,DEX MEDIA EAST LLC,NA,NA,0.73,0.747,0.677,0.644,0.293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
