GICS Econ Sect (Descr),GICS Ind Group (Descr),GICS Industry (Descr),Company Name,1/1/2000,1/1/2001,1/1/2002,1/1/2003,1/1/2004,1/1/2005,1/1/2006,1/1/2007,1/1/2008,1/1/2009,1/1/2010,1/1/2011,1/1/2012,1/1/2013,1/1/2014,1/1/2015,1/1/2016,ActiveYears
Energy,Energy,"Oil, Gas & Consumable Fuels",AMERICAN INTL PETROLEUM CORP,-1.069,-0.228,,,,,,,,,,,,,,,,2
Energy,Energy,"Oil, Gas & Consumable Fuels",AMERICAN LIBERTY PETRO -OLD,,,,,,,,,,0,0.028,0.009,0.237,-0.274,,,,5
Energy,Energy,"Oil, Gas & Consumable Fuels",AMERICAN MIDSTREAM PRTNRS LP,,,,,,,,,,,-1.086,0.808,-0.295,-0.175,0.098,-0.499,,6
Energy,Energy,"Oil, Gas & Consumable Fuels",AMERICAN OIL & GAS INC,,,,0.983,4.185,0.771,1.466,-5.1,20.882,17.363,,,,,,,,7
Energy,Energy,"Oil, Gas & Consumable Fuels",AMERICAN RESOURCES OFFSHORE,1.244,,,,,,,,,,,,,,,,,1
Energy,Energy,"Oil, Gas & Consumable Fuels",AMERICAN SANDS ENERGY CORP,,,,,,,,,,,,,,1.946,-1.814,,,2
Energy,Energy,"Oil, Gas & Consumable Fuels",AMERICAN STANDARD ENERGY CP,,,,,,,,,,,0.52,0.213,-0.015,,,,,3
Energy,Energy,"Oil, Gas & Consumable Fuels",AMYRIS INC,,,,,,,,,13.885,1.289,123.872,-47.357,-65.111,-23.724,35.179,-30.055,,8
Energy,Energy,"Oil, Gas & Consumable Fuels",ANADARKO PETROLEUM CORP,154,-162,-3,28,812,-135,-228,757,,,149,-983,-226,,,,,16
Energy,Energy,"Oil, Gas & Consumable Fuels",ANDATEE CHINA MARINE FUEL,,,,,,,,-0.156,4.63,-3.385,9.274,-7.32,-1.867,21.013,,,,7
Energy,Energy,"Oil, Gas & Consumable Fuels",ANDERSON EXPLORATION LTD,-11.746,0,,,,,,,,,,,,,,,,2
Energy,Energy,"Oil, Gas & Consumable Fuels",ANR PIPELINE CO,-2,-1,0,25,-25,0,0,,,,,,,,,,,7
Energy,Energy,"Oil, Gas & Consumable Fuels",ANTERO MIDSTREAM PARTNERS LP,,,,,,,,,,,,,0,0,230.192,-223.309,,4
Energy,Energy,"Oil, Gas & Consumable Fuels",ANTERO RESOURCES CORP,,,,,,,,,,,,,15.646,-1.502,228.492,-222.506,,4
