GICS Econ Sect (Descr),GICS Ind Group (Descr),GICS Industry (Descr),Company Name,1/1/2000,1/1/2001,1/1/2002,1/1/2003,1/1/2004,1/1/2005,1/1/2006,1/1/2007,1/1/2008,1/1/2009,1/1/2010,1/1/2011,1/1/2012,1/1/2013,1/1/2014,1/1/2015,1/1/2016,ActiveYears
Consumer Staples,Food Beverage & Tobacco,Beverages,ANHEUSER-BUSCH COS INC,7.8,2.7,26.3,2.2,37,-2.3,-6.6,64,,,,,,,,,,8
Consumer Staples,Food Beverage & Tobacco,Beverages,ANHEUSER-BUSCH INBEV  -ADR,,,,,,,,,340,,836,815,,,,,,9
Consumer Staples,Food Beverage & Tobacco,Food Products,ANNIE'S INC,,,,,,,,,,4.857,-1.217,-6.771,4.368,12.378,,,,5
Consumer Staples,Food Beverage & Tobacco,Food Products,ANPULO FOOD INC,,,,,,,,,,,,,,0.26,0.074,-0.06,,3
Consumer Staples,Food Beverage & Tobacco,Food Products,AOXIN TIANLI GROUP,,,,,,,,,-0.908,1.811,5.961,-1.466,0.969,2.61,29.036,10.533,,8
Consumer Staples,Food Beverage & Tobacco,Food Products,AQUAPRO CORP,-0.04,-0.046,0.007,,,,,,,,,,,,,,,3
Consumer Staples,Food Beverage & Tobacco,Food Products,ARBORGEN INC  -REDH,,,,,,,,,-0.43,2.118,,,,,,,,2
Consumer Staples,Food Beverage & Tobacco,Food Products,ARCADIA BIOSCIENCES INC,,,,,,,,,,,,,,-2.515,13.736,7.402,,3
Consumer Staples,Food Beverage & Tobacco,Food Products,ARCHER-DANIELS-MIDLAND CO,-204.152,198.86,168.101,238.844,-224.752,-17.787,590.433,-450,147,245,-9,-431,676,,,-189,,16
Consumer Staples,Food Beverage & Tobacco,Food Products,ARCHIBALD CANDY CORP,-3.788,-0.774,1.51,,,,,,,,,,,,,,,3
Consumer Staples,Food & Staples Retailing,Food & Staples Retailing,ARDEN GROUP INC  -CL A,1.533,-4.587,15.058,41.436,-62.934,27.675,0.504,22.077,-48.433,2.694,39.411,-21.916,-14.638,,,,,13
Consumer Staples,Food Beverage & Tobacco,Beverages,ARISTOCRAT GROUP CORP,,,,,,,,,,,,,,0.204,-0.192,-0.006,,3
Consumer Staples,Food Beverage & Tobacco,Food Products,ARMANINO FOODS DISTINCTION,-0.742,0.096,-1.402,0.32,-0.751,0.159,-0.531,1.193,-0.889,0.77,-0.09,0.095,-0.04,1.016,0.626,0.466,,16
Consumer Staples,Household & Personal Products,Personal Products,ARMKEL LLC,,,-0.837,14.408,,,,,,,,,,,,,,2
Consumer Staples,Household & Personal Products,Household Products,ARMORED AUTOGROUP INC,,,,,,,,,,,0,-26.766,-0.729,17.047,-8.202,,,5
Consumer Staples,Food & Staples Retailing,Food & Staples Retailing,ASCENDANT SOLUTIONS INC,-20.441,-12.633,-1.254,-0.944,-0.138,1.349,-0.535,1.006,-1.993,-0.531,-1.024,0.169,0.161,0.18,-0.126,0.061,,16
Consumer Staples,Household & Personal Products,Personal Products,ASCENDIA BRANDS INC,0.456,1.31,-0.245,-1.235,0.011,1.845,1.427,,,,,,,,,,,7
Consumer Staples,Food Beverage & Tobacco,Beverages,ASCONI CORP,0.043,-0.028,0.032,0.108,-0.148,,,,,,,,,,,,,5
Consumer Staples,Food Beverage & Tobacco,Food Products,ASIA GREEN AGRICULTURE CORP,,,,,,,,,,0.338,9.568,2.844,-3.077,-6.756,,,,5
Consumer Staples,Food & Staples Retailing,Food & Staples Retailing,ATLANTIC PREMIUM BRANDS LTD,-1.061,-0.22,0.776,,,,,,,,,,,,,,,3
Consumer Staples,Food & Staples Retailing,Food & Staples Retailing,ATLAS RESOURCES INTL INC,-0.228,-0.013,0,,,,,,,,,,,,,,,3
Consumer Staples,Food Beverage & Tobacco,Food Products,AURORA FOODS INC,0.21,-0.341,12.72,,,,,,,,,,,,,,,3
Consumer Staples,Household & Personal Products,Personal Products,AVON PRODUCTS,5.3,385.8,98.3,87.2,75.6,289.1,140.2,-235.5,141.3,206.9,-131.7,65.2,-35.5,-101.7,-147.4,-275.8,,16
Consumer Staples,Household & Personal Products,Personal Products,AZUREL LTD,0.001,0.057,-0.021,,,,,,,,,,,,,,,3
Consumer Staples,Food Beverage & Tobacco,Food Products,B&G FOODS INC,,,0.811,-7.774,20.433,-3.096,4.197,6.98,-4.047,7.371,58.808,-82,2.481,-15.112,-2.617,3.756,,14
Consumer Staples,Food Beverage & Tobacco,Food Products,B&G FOODS INC -OLD,5.688,1.622,0.811,-7.774,,,,,,,,,,,,,,4
Consumer Staples,Household & Personal Products,Personal Products,BACTOLAC PHARMACEUTICAL INC,-0.437,0.085,0.011,0.276,0.743,-1.109,,,,,,,,,,,,6
Consumer Staples,Household & Personal Products,Personal Products,BARE ESCENTUALS INC,,,,,4.041,14.233,2.2,11.242,15.857,110.406,,,,,,,,6
Consumer Staples,Food Beverage & Tobacco,Food Products,BARFRESH FOOD GROUP INC,,,,,,,,,,,,0.421,-0.335,2.547,2.732,-3.379,,5
Consumer Staples,Household & Personal Products,Personal Products,BAZI INTERNATIONAL INC -OLD,,,,-0.021,0.107,2.69,-2.729,2.17,-0.669,-1.531,,-0.015,,,,,,8
Consumer Staples,Food Beverage & Tobacco,Beverages,BEAM INC,-51,27.8,-33.3,89.2,60.3,-71.3,89.1,21,-40.4,253.9,447.5,-646.4,147.4,-88.5,,,,14
Consumer Staples,Food Beverage & Tobacco,Beverages,BERINGER WINE EST HLD  -CL B,0.002,,,,,,,,,,,,,,,,,1
Consumer Staples,Food Beverage & Tobacco,Food Products,BIG HEART PET BRANDS,-1.8,7.3,42.2,-6.4,109.6,314,-446.9,12.7,117,-89,299.1,197.6,191.4,-481.4,,,,14
Consumer Staples,Food Beverage & Tobacco,Beverages,BIG ROCK BREWERY INC,0.948,-0.367,-0.691,0.199,1.526,3.113,-1.189,-3.581,-0.652,0.696,0.041,-0.112,3.641,-1.847,-0.718,-0.682,,16
Consumer Staples,Household & Personal Products,Personal Products,BIOLOGIX HAIR INC,,,,,,,,,,,,,-0.155,,,,,1
Consumer Staples,Food & Staples Retailing,Food & Staples Retailing,BIONOVA HOLDING CORP,-4.277,-1.073,-0.047,,,,,,,,,,,,,,,3
Consumer Staples,Food Beverage & Tobacco,Food Products,BIRDS EYE FOODS INC,,,7.03,139.07,-80.869,-36.885,37.894,,,,,,,,,,,5
Consumer Staples,Food & Staples Retailing,Food & Staples Retailing,BJ'S WHOLESALE CLUB INC,2.384,-33.234,-54.475,46.037,46.838,36.606,-106.287,41.437,-46.157,7.595,42.598,,,,,,,11
Consumer Staples,Food Beverage & Tobacco,Food Products,BLUE BUFFALO PET PRODUCTS,,,,,,,,,,,,,,-2.896,52.914,128.465,,3
Consumer Staples,Household & Personal Products,Personal Products,BODY ART & SCIENCE INC-REDH,0.056,-0.038,,,,,,,,,,,,,,,,2
Consumer Staples,Household & Personal Products,Personal Products,BODY SHOP INTL PLC  -ADR,-4.041,,,,,,,,,,,,,,,,,1
Consumer Staples,Household & Personal Products,Personal Products,BONAMOUR INC,,,,,,,,,,,0,1.511,-1.485,-0.026,,,,4
Consumer Staples,Food Beverage & Tobacco,Beverages,BOSTON BEER INC  -CL A,0.91,12.755,-25.23,7.184,8.002,5.722,21.631,16.142,-70.215,46.407,-6.512,0.481,25.013,-24.939,26.878,17.791,,16
Consumer Staples,Food Beverage & Tobacco,Food Products,BOULDER BRANDS INC,,,,,,,-0.979,37.08,-32.156,2.046,-3.698,4.119,3.55,5.223,14.928,,,9
Consumer Staples,Household & Personal Products,Household Products,BRAND MARVEL WRLDWD CONS PRO,,,,,,,,,,,,,0.044,0.024,-0.063,,,3
Consumer Staples,Food Beverage & Tobacco,Food Products,BRASILAGRO CIA BRAS DE  -ADR,,,,,,,,,,,,-45.261,-33.923,3.728,5.016,-3.576,-6.692,6
Consumer Staples,Food Beverage & Tobacco,Food Products,BRAVO BRANDS INC,0.018,0.197,-0.007,-0.165,0.055,4.834,-1.164,,,,,,,,,,,7
Consumer Staples,Food Beverage & Tobacco,Food Products,BRF SA -ADR,122.642,-0.817,11.073,-17.858,-90.157,242.502,-207.103,433.671,54.142,381.512,247.971,-506.684,275.371,507.032,,-162.668,,16
Consumer Staples,Food Beverage & Tobacco,Food Products,BRIDGFORD FOODS CORP,-6.72,-5.327,-2.669,1.891,-4.224,2.383,-4.675,10.156,-5.244,7.819,1.775,-6.362,0.42,-1.419,-8.133,5.65,1.143,17
Consumer Staples,Food Beverage & Tobacco,Tobacco,BRITISH AMER TOBA PLC  -ADR,-35.892,280.68,-358.919,224.809,88.136,-113.441,-759.937,-190.493,,-389.625,313.997,-374.442,-167.499,-104.416,-442.415,350.955,,16
Consumer Staples,Food Beverage & Tobacco,Food Products,BROOKLYN CHEESECAKE & -OLD,0.014,,-0.07,0.031,-0.047,-0.028,-0.007,0.002,0.002,,0,0,0.001,0,,,,12
Consumer Staples,Food Beverage & Tobacco,Beverages,BROWN FORMAN CORP,-94,30,-44,-4,227,180,-192,-164,221,-108,335,-229,-134,233,-67,-107,,16
Consumer Staples,Food Beverage & Tobacco,Food Products,BUNGE LTD,60,-224,271,19,-57,-78,11,616,23,-451,25,257,-266,173,-380,49,,16
