GICS Econ Sect (Descr),GICS Ind Group (Descr),GICS Industry (Descr),Company Name,1/1/2000,1/1/2001,1/1/2002,1/1/2003,1/1/2004,1/1/2005,1/1/2006,1/1/2007,1/1/2008,1/1/2009,1/1/2010,1/1/2011,1/1/2012,1/1/2013,1/1/2014,1/1/2015,1/1/2016,ActiveYears
Industrials,Transportation,Marine,DANAOS CORP,,,,,19.442,-59.008,5.075,20.42,57.225,1.33,107.785,-178.473,4.266,12.525,-10.423,14.523,,12
Industrials,Commercial & Professional Services,Commercial Services & Supplies,DATASCENSION INC,,,,,,,,-0.545,0.027,-0.074,,,,,,,,3
Industrials,Commercial & Professional Services,Commercial Services & Supplies,DATATAB INC,-0.089,,,,,,,,,,,,,,,,,1
Industrials,Capital Goods,Electrical Equipment,DATAWORLD SOLUTIONS INC,0.051,,,,,,,,,,,,,,,,,1
Industrials,Commercial & Professional Services,Commercial Services & Supplies,DAVEY TREE EXPERT CO,0.02,0.349,0.185,-0.38,1.033,2.201,-1.344,-0.282,1.544,-0.968,9.622,-1.75,9.38,-3.786,2.554,-2.385,,16
Industrials,Capital Goods,Machinery,DAY INTERNATIONAL GROUP INC,,,0.387,-0.27,0.117,8.598,-9.021,,,,,,,,,,,5
Industrials,Commercial & Professional Services,Commercial Services & Supplies,DAY RUNNER INC,-5.172,,,,,,,,,,,,,,,,,1
Industrials,Capital Goods,Building Products,DAYTON SUPERIOR CORP,-2.771,3.207,-2.585,-0.409,2.509,-4.504,26.813,-23.432,-2.983,,,,,,,,,9
Industrials,Capital Goods,Construction & Engineering,DBM GLOBAL INC,4.289,-6.487,6.169,-3.11,-1.097,7.165,-0.182,25.448,1.006,7.633,0.385,-40.369,0.436,,,,,13
Industrials,Capital Goods,Electrical Equipment,DCH TECHNOLOGY INC,-1.118,0.281,,,,,,,,,,,,,,,,2
Industrials,Capital Goods,Aerospace & Defense,DECRANE AIRCRAFT HLDGS INC,0.281,1.595,2.943,-5.485,-5.957,,,,,,,,,,,,,5
Industrials,Capital Goods,Building Products,DECTRON INTERNATIONALE INC,-0.075,-0.059,0.752,1.641,-1.382,0.444,-0.78,0.285,,,,,,,,,,8
Industrials,Capital Goods,Machinery,DEERE & CO,-3.8,738.3,,,,-922.9,-570.7,591.1,-67.2,,-861.1,-143.4,,,283,375.2,173.6,17
Industrials,Capital Goods,Machinery,DEERE & CO-PRE FASB,410.6,,,858.1,,,-646.9,542.9,-985,,-341.5,-160.8,720.4,-884.6,-454.1,330.8,240.5,17
Industrials,Capital Goods,Aerospace & Defense,DEFENSE INDUSTRIES INTL INC,0.001,,0.05,-0.048,-0.279,1.077,0.089,-0.551,0.6,2.064,-0.281,,,,,,,10
Industrials,Capital Goods,Machinery,DELPHAX TECHNOLOGIES INC,0.161,-2.452,1.126,0.952,-1.356,-0.578,-0.154,-0.033,,,,,,,,,,8
Industrials,Transportation,Airlines,DELTA AIR LINES INC,-259,846,-241,741,-707,545,26,614,,352,,-235,-241,428,-756,-116,,16
Industrials,Capital Goods,Aerospace & Defense,DELTA TUCKER HOLDINGS INC,,,,1.969,6.964,7.099,81.882,-17.076,114.843,-77.789,52.537,17.668,48.57,52.07,-76.841,14.778,,13
Industrials,Commercial & Professional Services,Commercial Services & Supplies,DELUXE CORP,-34.854,-71.161,115.284,-121.887,12.524,-8.625,4.732,10.016,-6.025,-2.801,4.594,11.304,16.748,75.654,-59.548,0.886,,16
Industrials,Capital Goods,Machinery,DENISON INTL PLC  -ADR,0.923,11.148,-3.493,,,,,,,,,,,,,,,3
Industrials,Capital Goods,Industrial Conglomerates,DESC SA DE CV  -ADR,-29.889,-25.573,93.071,-158.477,,,,,,,,,,,,,,4
Industrials,Transportation,Airlines,DEUTSCHE LUFTHANSA AG  -ADR,,-6.676,,-569.384,,,-947.545,,-883.857,-441.426,-51.749,-212.757,723.911,-42.716,-700.648,182.431,,15
Industrials,Commercial & Professional Services,Commercial Services & Supplies,DEVCON INTERNATIONAL CORP,2.023,-0.173,0.983,1.053,24.898,-30.294,0.381,-1.927,,,,,,,,,,8
Industrials,Capital Goods,Electrical Equipment,DEWEY ELECTRONICS CORP,0.888,0.914,1.413,-1.513,-0.385,-0.214,-0.315,-0.643,-0.227,0.313,0.259,-0.303,-0.146,-0.007,0.159,-0.133,0.192,17
Industrials,Commercial & Professional Services,Commercial Services & Supplies,DIAMANT ART CORP,0.059,-0.055,0.013,-0.02,,0.009,0.01,-0.02,0.001,0.003,,,,,,,,9
Industrials,Transportation,Marine,DIANA CONTAINERSHIPS INC,,,,,,,,,,,11.098,30.256,-9.828,-11.841,62.318,-52.615,,6
Industrials,Transportation,Marine,DIANA SHIPPING INC,,,0.557,5.574,-5.683,19.472,-6.719,2.215,45.307,220.405,62.976,71.26,29.95,-205.991,-21.732,-25.683,,14
Industrials,Capital Goods,Electrical Equipment,DIGITAL POWER CORP,-0.019,0.436,-0.627,0.434,0.273,0.086,0.085,-0.051,1.033,0.491,-0.852,-0.338,0.044,-0.125,0.414,-0.869,,16
Industrials,Capital Goods,Aerospace & Defense,DIGITALGLOBE INC,,,,,,,,-80.1,37.9,36.2,82.3,19.2,47.7,-17.1,-111.3,8.3,,9
Industrials,Commercial & Professional Services,Commercial Services & Supplies,DIONICS INC,0.162,-0.138,-0.523,-0.015,0.011,-0.019,0.038,0.108,0.149,0.117,-0.33,-0.064,,,,,,12
Industrials,Capital Goods,Electrical Equipment,DISTRIBUTED ENERGY SYS CORP,0.779,0.477,14.578,-12.14,1.714,14.611,-15.689,0.174,,,,,,,,,,8
Industrials,Commercial & Professional Services,Professional Services,DIVERSIFIED CORP RESOURCES,-0.348,-0.34,0.011,-0.007,-0.16,-0.002,,,,,,,,,,,,6
Industrials,Capital Goods,Construction & Engineering,DIVERSIFIED GLOBAL HOLDINGS,,,,,,,,,,0.302,1.936,,,,,,,2
Industrials,Commercial & Professional Services,Commercial Services & Supplies,DIXON TICONDEROGA CO,-0.487,0.396,1.745,-1.557,1.214,,,,,,,,,,,,,5
Industrials,Commercial & Professional Services,Professional Services,DLH HOLDINGS CORP,2.337,9.569,-1.27,-8.126,-1.269,-1.756,0.853,-1.565,4.621,-2.221,-1.805,-0.424,2.326,0.319,0.5,1.65,-2.131,17
Industrials,Commercial & Professional Services,Commercial Services & Supplies,DM INVESTMENT GROUP INC,0.001,-0.002,,,,,,,,,,,,,,,,2
Industrials,Capital Goods,Machinery,DMC GLOBAL INC,0.187,1.513,-0.653,-0.636,1.882,3.359,12.123,-8.841,5.315,8.051,-17.839,0.704,2.924,2.417,-1.198,-3.109,,16
Industrials,Commercial & Professional Services,Professional Services,DOLAN CO,,,,,,-16.8,-1.562,0.56,1.11,0.438,1.968,-4.11,2.757,,,,,8
Industrials,Transportation,Road & Rail,DOLLAR THRIFTY AUTOMOTIVE GP,-39.007,-0.961,105.953,48.521,12.447,69.846,-82.318,-90.956,128.611,170.768,62.749,45.495,,,,,,12
Industrials,Capital Goods,Machinery,DONALDSON CO INC,-17.795,4.119,9.45,21.484,32.434,34.562,-88.599,9.77,28.12,60.33,88.313,41.494,-47.705,-1.651,72.28,-106.52,53.3,17
Industrials,Capital Goods,Aerospace & Defense,DONCASTERS PLC  -ADR,4.753,,,,,,,,,,,,,,,,,1
Industrials,Commercial & Professional Services,Commercial Services & Supplies,DONNELLEY (R R) & SONS CO,19,-12.258,11.928,0.294,581,-275.1,-155.3,167.6,-55,175.2,19.9,-69.4,-19,597.7,-500.5,-138.3,,16
Industrials,Capital Goods,Machinery,DOUGLAS DYNAMICS INC,,,,,,,,,18.033,15.521,-48.924,19.283,-15.296,-4.272,4.331,12.649,,8
Industrials,Capital Goods,Machinery,DOVER CORP,43.361,-4.783,119.117,76.555,-12.773,-137.905,187.784,227.567,-58.696,166.956,472.996,17.676,-406.679,3.806,-122.301,-319.396,-13.039,17
Industrials,Capital Goods,Electrical Equipment,DRIVER-HARRIS CO,0.227,-0.178,0.079,,,,,,,,,,,,,,,3
Industrials,Capital Goods,Aerospace & Defense,DRONE AVIATION HOLDING CORP,,,,,,,,,,,,0.086,0.386,0.047,1.37,1.29,,5
Industrials,Capital Goods,Aerospace & Defense,DRS TECHNOLOGIES INC,-1.454,115.458,-21.844,-39.148,250.062,-305.559,94.54,-9.582,,,,,,,,,,8
Industrials,Transportation,Marine,DRYSHIPS INC,,,,0.705,3.175,-3.187,-2.647,108.531,192.046,390.055,-301.639,-140.387,90.807,253.192,-28.9,-566.242,,13
Industrials,Capital Goods,Machinery,DT INDUSTRIES INC,-1.782,-3.2,13.342,-13.935,,,,,,,,,,,,,,4
Industrials,Capital Goods,Construction & Engineering,DUALSTAR TECHNOLOGIES CORP,14.216,-11.089,-1.176,0.52,-2.619,,,,,,,,,,,,,5
Industrials,Capital Goods,Aerospace & Defense,DUCOMMUN INC,-0.038,2.322,-2.132,3.658,-3.674,19.063,-18.843,31.193,-28.063,15.121,-8.361,31.181,5.088,2.277,-3.187,-40.173,,16
Industrials,Capital Goods,Construction & Engineering,DUCT UTILITY CONSTR & TECH,-0.014,0,,,,,,,,,,,,,,,,2
Industrials,Commercial & Professional Services,Professional Services,DUN & BRADSTREET CORP,-39.3,75.2,46.6,47.1,13.9,-57.6,-56.9,51.3,-25.5,58.7,-144.4,5.9,64.7,86.8,83.5,46.3,,16
Industrials,Capital Goods,Machinery,DUOYUAN GLOBAL WATER  -ADR,,,,,,,,2.827,24.986,105.502,,,,,,,,3
Industrials,Capital Goods,Machinery,DUOYUAN PRINTING INC,,,,,,,,,6.383,16.844,,,,,,,,2
Industrials,Commercial & Professional Services,Commercial Services & Supplies,DURATEK INC,0.371,4.088,1.882,32.851,-11.878,-4.856,,,,,,,,,,,,6
Industrials,Commercial & Professional Services,Commercial Services & Supplies,DWYER GROUP INC,-0.41,0.643,0.696,,,,,,,,,,,,,,,3
Industrials,Capital Goods,Trading Companies & Distributors,DXP ENTERPRISES INC,-0.247,-0.484,-1.089,-0.535,1.667,-1.733,1.974,1.434,1.72,-3.354,-1.574,0.737,8.948,-4.986,-5.422,1.646,,16
Industrials,Capital Goods,Construction & Engineering,DYCOM INDUSTRIES INC,7.707,24.782,-14.432,13.8,-78.459,51.679,-55.794,-8.406,3.206,82.639,-1.387,-58.554,7.815,-33.974,2.065,0.617,12.498,17
Industrials,Capital Goods,Machinery,DYNACAST INTERNATIONAL INC,,,,,,,,,,,-29.5,10,6.9,8.8,,,,4
Industrials,Transportation,Air Freight & Logistics,DYNAMEX INC,2.667,2.466,-3.577,-0.151,3.589,3.751,-5.62,2.799,11.031,-8.872,15.302,,,,,,,11
Industrials,Commercial & Professional Services,Commercial Services & Supplies,DYNAMOTIVE ENERGY SYS CORP,0.872,-1.034,0.858,0.258,-0.147,1.291,7.918,-7.55,-1.757,,,,,,,,,9
Industrials,Capital Goods,Construction & Engineering,DYNCORP INC,7.297,2.124,,,,,,,,,,,,,,,,2
Industrials,Capital Goods,Aerospace & Defense,DYNCORP INTERNATIONAL LLC,,,,,,,,,114.843,-77.789,,,,,,,,2
Industrials,Capital Goods,Aerospace & Defense,E PRIME AEROSPACE CORP,,0,0,0,0,0,0,,,,,,,,,,,6
Industrials,Commercial & Professional Services,Commercial Services & Supplies,E-WASTE SYSTEMS INC,,,,,,,,,,,0,0.006,-0.006,0.146,,,,4
Industrials,Commercial & Professional Services,Commercial Services & Supplies,EA ENGINEERING SCI & TECH,-0.299,,,,,,,,,,,,,,,,,1
Industrials,Transportation,Marine,EAGLE BULK SHIPPING INC,,,,,,24.527,-2.251,130.628,-143.695,62.136,57.777,-104.046,-6.955,1.563,20.292,-15.079,,11
Industrials,Capital Goods,Construction & Engineering,EAGLE MOUNTAIN CORP,,,,,,,,,,,,,,-0.408,-0.231,0.017,,3
Industrials,Transportation,Road & Rail,EARN-A-CAR INC,,,,,,,,,,,-0.013,0.102,0.511,,,,,3
Industrials,Commercial & Professional Services,Commercial Services & Supplies,EARTHCARE CO,1.502,,,,,,,,,,,,,,,,,1
Industrials,Commercial & Professional Services,Commercial Services & Supplies,EARTHFIRST TECHNOLOGIES INC,1.446,-1.519,0,0.004,1.479,-0.28,-1.087,,,,,,,,,,,7
