GICS Econ Sect (Descr),GICS Ind Group (Descr),GICS Industry (Descr),Company Name,1/1/2000,1/1/2001,1/1/2002,1/1/2003,1/1/2004,1/1/2005,1/1/2006,1/1/2007,1/1/2008,1/1/2009,1/1/2010,1/1/2011,1/1/2012,1/1/2013,1/1/2014,1/1/2015,1/1/2016,ActiveYears
Materials,Materials,Chemicals,ALTANA AG  -ADR,0.056,0.06,0.051,0.038,0.021,0.107,0.014,0.096,0.102,0.096,,,,,,,,10
Materials,Materials,Chemicals,ALTERNATE ENERGY CORP,0.113,0.22,,0,0,0.523,0,0,2.779,,,,,,,,,8
Materials,Materials,Metals & Mining,ALUMINA LTD  -ADR,0.284,0.232,0.315,0.26,0.216,0.238,0.249,0.374,0.282,0.165,0.131,0.146,0.204,0.054,0.044,0.052,,16
Materials,Materials,Metals & Mining,ALUMINUM CORP OF CHINA  -ADR,0.433,0.325,0.315,0.286,0.243,0.261,0.238,0.239,0.434,0.488,0.506,0.538,0.61,0.618,0.65,0.607,,16
Materials,Materials,Metals & Mining,AMCOL INTERNATIONAL CORP,0.14,0.067,0.082,0.038,0.102,0.095,0.22,0.252,0.345,0.283,0.296,0.308,0.274,0.285,,,,14
Materials,Materials,Containers & Packaging,AMCOR LTD  -ADR,0.332,0.356,0.232,0.257,0.276,0.281,0.319,0.328,0.311,0.335,0.293,0.313,0.345,0.351,0.386,0.419,0.5,17
Materials,Materials,Chemicals,AMERICAN BILTRITE INC,0.34,0.37,0.388,0.448,0.116,0.116,0.129,0.122,0.134,0.097,0.097,0.123,0.069,0.088,0.098,0.076,,16
Materials,Materials,Containers & Packaging,AMERICAN BK NT HOLOGRAPHICS,0,0,0,0,0,0,0,,,,,,,,,,,7
Materials,Materials,Chemicals,AMERICAN GROUP INC,0.588,,,,,,,,,,,,,,,,,1
Materials,Materials,Metals & Mining,AMERICAN INTL VENTURES INC,,,,,,,,,,,,0.17,0.214,0.264,0.257,0.066,,5
Materials,Materials,Metals & Mining,AMERICAN LITHIUM MINERALS,,,,,,,,,0,0,0.088,,,,,,,3
Materials,Materials,Chemicals,AMERICAN PACIFIC CORP,0.376,0.359,0.308,0,0,0.007,0.448,0.444,0.439,0.416,0.381,0.391,0.264,0.2,,,,14
Materials,Materials,Metals & Mining,AMERICAN RARE EARTHS & MTRLS,0,0,0,0.913,5.6,2.123,0.486,0.178,0.317,0.322,0.07,0.111,,,,,,12
Materials,Materials,Chemicals,AMERICAN SOIL TECHNOLOGIES,0.222,0.367,0.72,0.299,1.993,1.131,0.612,0.806,1.225,7.482,14.202,22.909,48.714,149.952,569.2,289.5,,16
Materials,Materials,Paper & Forest Products,AMERICAN TISSUE INC,0.598,,,,,,,,,,,,,,,,,1
Materials,Materials,Chemicals,AMERICAN VANGUARD CORP,0.336,0.217,0.261,0.267,0.201,0.232,0.373,0.242,0.293,0.212,0.221,0.196,0.131,0.116,0.21,0.154,,16
Materials,Materials,Metals & Mining,AMERICAN WENSHEN STEEL GROUP,,,,,,,,,0,0,,,,,,,,2
Materials,Materials,Metals & Mining,AMERISTEEL CORP,0.39,0.351,,,,,,,,,,,,,,,,2
Materials,Materials,Metals & Mining,AMERN GRAPHITE TECHNOLOGIES,,,,,,,,,,,,,1.25,0,0,0,,4
Materials,Materials,Metals & Mining,AMEX EXPLORATION INC,,,,,,,,,,,,,0,0,0,0,,4
Materials,Materials,Metals & Mining,AMPCO-PITTSBURGH CORP,0.068,0.061,0.057,0.057,0.056,0.055,0.035,0.033,0.027,0.028,0.025,0.025,0.025,0.026,0.025,0.026,,16
Materials,Materials,Containers & Packaging,ANCHOR GLASS CONTAINER CORP,0.434,0.494,0.537,0.611,0.719,,,,,,,,,,,,,5
Materials,Materials,Metals & Mining,ANFIELD RESOURCES INC,,,,,,,,,,,,,0,0,0,0.003,,4
Materials,Materials,Metals & Mining,ANGLO AMERICAN PLC  -ADR,0.228,0.191,0.231,0.245,0.203,0.163,0.134,0.185,0.281,0.254,0.202,0.178,0.224,0.251,0.281,0.345,,16
Materials,Materials,Metals & Mining,ANGLOGOLD ASHANTI LTD  -ADR,0.302,0.299,0.234,0.238,0.196,0.228,0.166,0.191,0.24,0.197,0.284,0.23,0.282,0.404,0.407,0.376,,16
Materials,Materials,Metals & Mining,ANGUS MINING INC,,,,,,,,,,,,,2.714,6.535,,,,2
Materials,Materials,Construction Materials,ANNEC GREEN REFRACTORIES CP,,,,,,,,,,,,0.216,0.275,0.285,,,,3
Materials,Materials,Chemicals,ANSCOTT INDUSTRIES INC,1.32,0.156,0.404,0.789,,,,,,,,,,,,,,4
Materials,Materials,Metals & Mining,APOLLO SOLAR ENERGY INC,,,,,,,,,0.122,0.129,0.132,0.144,0.291,0.37,0.406,,,7
Materials,Materials,Paper & Forest Products,APPLETON PAPERS INC,0.644,,0.542,0.525,0.561,0.571,0.523,0.493,0.651,0.69,0.826,0.797,0.919,1.091,,,,13
Materials,Materials,Containers & Packaging,APPLIED EXTRUSION TECH,0.538,0.655,0.686,0.737,0.889,,,,,,,,,,,,,5
Materials,Materials,Metals & Mining,APPLIED MINERALS INC,,,,,,0.019,0.115,0.099,0.283,0.586,1.288,0.021,0.076,0.581,0.722,2.077,,11
Materials,Materials,Containers & Packaging,APTARGROUP INC,0.307,0.276,0.217,0.176,0.15,0.182,0.186,0.19,0.159,0.173,0.174,0.203,0.184,0.198,0.345,0.336,,16
Materials,Materials,Paper & Forest Products,ARACRUZ CELULOSE SA  -ADR,0.221,0.305,0.292,0.395,0.388,0.344,0.307,0.303,0.718,,,,,,,,,9
Materials,Materials,Metals & Mining,ARCELORMITTAL -ADR,0.421,0.448,0.414,0.404,0.146,0.268,0.237,0.229,0.256,0.194,0.199,0.217,0.23,0.199,0.2,0.257,,16
Materials,Materials,Chemicals,ARCH CHEMICALS INC,0.32,0.319,0.238,0.224,0.204,0.216,0.19,0.174,0.27,0.24,0.296,,,,,,,11
Materials,Materials,Chemicals,ARIZONA CHEMICAL LTD-REDH,,,,,,,,,0.561,0.548,,,,,,,,2
Materials,Materials,Metals & Mining,ARIZONA STAR RESOURCE CORP,,,,0,0,0,0,,,,,,,,,,,4
Materials,Materials,Chemicals,ARROW MAGNOLIA INTL INC,0,0,0,0,,,,,,,,,,,,,,4
Materials,Materials,Metals & Mining,ASANKO GOLD INC,,,,,,0,0,0,0,0,0,0,0,0,0.119,0.236,,11
Materials,Materials,Metals & Mining,ASHANTI GOLDFIELDS LTD  -ADR,0.391,0.366,0.29,,,,,,,,,,,,,,,3
Materials,Materials,Chemicals,ASHLAND GLOBAL HOLDINGS INC,0.329,0.269,0.269,0.23,0.206,0.014,0.012,0.012,0.011,0.171,0.128,0.296,0.287,0.27,0.3,0.371,0.335,17
Materials,Materials,Chemicals,ASHLAND INC-PRO FORMA,,,,,,,,,0.244,,,,,,,,,1
Materials,Materials,Construction Materials,ASI LIQUIDATING CORP,0.216,0.312,0.53,0.614,0.607,,,,,,,,,,,,,5
Materials,Materials,Paper & Forest Products,ASIA PAC RES INTL HLD  -CL A,0.559,,,,,,,,,,,,,,,,,1
Materials,Materials,Chemicals,ASIA PACIFIC RESOURCES LTD,0.389,0.423,0,0,0,0,,,,,,,,,,,,6
Materials,Materials,Chemicals,AT PLASTICS INC,0.46,0.402,0.402,,,,,,,,,,,,,,,3
Materials,Materials,Metals & Mining,ATC VENTURES GROUP INC,,0.662,0.534,0.418,0,0.245,0.2,0.18,0.228,0.278,0.351,0.484,,,,,,11
Materials,Materials,Metals & Mining,ATCHISON CASTING CORP,0.343,0.397,0.44,,,,,,,,,,,,,,,3
Materials,Materials,Chemicals,ATLANTIS PLASTICS INC,0.561,0.524,0.504,0.422,0.411,0.834,0.911,,,,,,,,,,,7
Materials,Materials,Metals & Mining,ATLAS MINERALS INC,0.458,0,0,0,,,,,,,,,,,,,,4
Materials,Materials,Metals & Mining,ATLATSA RESOURCES CORP,,,0,0,0,0,0.53,0.578,0.855,0.548,0.656,0.835,0.535,0.242,0.186,0.531,,14
Materials,Materials,Metals & Mining,AUEX VENTURES INC,,,,,,,0,0,0,0,0.009,,,,,,,5
Materials,Materials,Metals & Mining,AUGUSTA RESOURCE CORP,,,,,0.041,0.232,0.029,0.024,0.363,0.321,0.185,0.168,0.28,0.319,,,,10
Materials,Materials,Metals & Mining,AURCANA CORP,,,,,,,,,,0.16,0.094,0.018,0.037,0.379,0.338,0.521,,7
Materials,Materials,Metals & Mining,AURICO METALS INC,,,,,,,,,,,,,,0,0,0,,3
Materials,Materials,Metals & Mining,AURIZON MINES LTD,,0.143,0,0,0,0,0.324,0.288,0.121,0.004,0.002,0,0,,,,,12
Materials,Materials,Metals & Mining,AURORA GOLD CORP,1.282,3.892,0,0,7.8,0,0.591,3.086,7.485,0.68,0,0.578,0.008,0.058,,,,14
Materials,Materials,Metals & Mining,AURUM INC,,,,,,,,,,0,0,0,0,0,,,,5
Materials,Materials,Metals & Mining,AVALON ADVANCED MATERIALS,,,,,,,,,,0,0,0,0,0,0,0,0,8
Materials,Materials,Containers & Packaging,AVERY DENNISON CORP,0.306,0.301,0.313,0.288,0.275,0.259,0.225,0.361,0.366,0.325,0.262,0.238,0.239,0.223,0.264,0.256,,16
Materials,Materials,Metals & Mining,AVINO SILVER&GOLD MINES LTD,0.282,0.728,0,0,0,0,0,0,0,0,0,0,0.009,0.049,0.054,0.217,,16
Materials,Materials,Chemicals,AXALTA COATING SYSTEMS LTD,,,,,,,,,,,,,0,0.582,0.591,0.588,,4
Materials,Materials,Chemicals,AXIALL CORP,0.607,0.662,0.545,0.499,0.33,0.278,0.609,0.628,0.866,0.461,0.414,0.369,0.311,0.246,0.251,0.32,,16
Materials,Materials,Construction Materials,AXION INTL HOLDINGS INC,0.505,0.628,0.144,0.289,0.255,0.073,0.394,1.408,0.459,0.209,0.456,0.131,0.967,1.111,1.569,,,15
