GICS Econ Sect (Descr),GICS Ind Group (Descr),GICS Industry (Descr),Company Name,1/1/2000,1/1/2001,1/1/2002,1/1/2003,1/1/2004,1/1/2005,1/1/2006,1/1/2007,1/1/2008,1/1/2009,1/1/2010,1/1/2011,1/1/2012,1/1/2013,1/1/2014,1/1/2015,1/1/2016,ActiveYears
Energy,Energy,"Oil, Gas & Consumable Fuels",ASCENT ENERGY INC -REDH,,,,,,0.976,,,,,,,,,,,,1
Energy,Energy,Energy Equipment & Services,ASPEN AEROGELS INC,,,,,,,,,,,,,1.155,1.532,0.001,0.001,,4
Energy,Energy,"Oil, Gas & Consumable Fuels",ASPEN EXPLORATION CORP -OLD,0.091,0,0,0,0.059,0,0,0.041,0.03,0,,,,,,,,10
Energy,Energy,"Oil, Gas & Consumable Fuels",ASPEN GROUP RESOURCES CORP,0.299,0.319,0.33,0.297,0.079,0.023,0.135,0.554,0.97,,,,,,,,,9
Energy,Energy,"Oil, Gas & Consumable Fuels",ASSURE ENERGY INC,0,0,0.089,0.4,0.263,,,,,,,,,,,,,5
Energy,Energy,"Oil, Gas & Consumable Fuels",ATHLON ENERGY INC,,,,,,,,,,,,0.303,0.425,0.369,,,,3
Energy,Energy,"Oil, Gas & Consumable Fuels",ATLAS ENERGY GROUP LLC,,,,0,0.232,0.402,0.412,0.436,0.628,0.602,0.34,0.195,0.335,0.425,0.454,0.838,,13
Energy,Energy,"Oil, Gas & Consumable Fuels",ATLAS ENERGY INC,,,0.32,0.154,0.228,0.253,0.235,0.407,0.5,0.465,,,,,,,,8
Energy,Energy,"Oil, Gas & Consumable Fuels",ATLAS ENERGY RESOURCES LLC,,,,,0.002,0,0,0.391,0.385,,,,,,,,,5
Energy,Energy,"Oil, Gas & Consumable Fuels",ATLAS PIPELINE PARTNER LP,0,0.08,0.228,0,0.251,0.402,0.412,0.427,0.611,0.587,0.321,0.271,0.385,0.394,0.402,,,15
Energy,Energy,"Oil, Gas & Consumable Fuels",ATLAS RESOURCE PARTNERS LP,,,,,,,,,,,0,0,0.234,0.402,0.511,0.886,,6
Energy,Energy,"Oil, Gas & Consumable Fuels",ATP OIL & GAS CORP,0.719,0.564,0.475,0.53,0.565,0.466,0.757,0.609,0.601,0.434,0.571,0.593,,,,,,12
Energy,Energy,Energy Equipment & Services,ATWOOD OCEANICS,0.147,0.17,0.27,0.392,0.363,0.182,0.108,0.025,0.155,0.182,0.133,0.221,0.284,0.348,0.389,0.351,0.27,17
Energy,Energy,"Oil, Gas & Consumable Fuels",AURORA OIL & GAS CORP,0,0.203,0,0.071,0.736,0.421,0.254,0.429,0.788,,,,,,,,,9
Energy,Energy,"Oil, Gas & Consumable Fuels",AUSTRAL PACIFIC ENERGY LTD,,,,0,0,0,0.359,0.445,3.153,,,,,,,,,6
Energy,Energy,"Oil, Gas & Consumable Fuels",AUSTRALIAN OIL & GAS CORP,0.08,0.385,0.297,0,0,2.717,0.374,0.63,0,0.069,0.111,0,,,,,,12
Energy,Energy,"Oil, Gas & Consumable Fuels",AVALON OIL AND GAS INC,13.493,28.387,10.625,305,,0,0.033,0.046,0.141,0.187,0.276,0.425,0.443,0.198,0.089,,,14
Energy,Energy,"Oil, Gas & Consumable Fuels",AVENEX ENERGY CORP,,,,,,,,0.234,0.252,0.103,0.136,0.209,0.141,,,,,6
Energy,Energy,"Oil, Gas & Consumable Fuels",AVENTINE RENEWABLE ENERGY,,,,,1.056,0.72,0,0.394,0.441,0.06,0.588,0.523,,,,,,8
Energy,Energy,"Oil, Gas & Consumable Fuels",AVIVA PETE INC  -DEP,0,0,0.016,,,,,,,,,,,,,,,3
Energy,Energy,"Oil, Gas & Consumable Fuels",AVOCA INC,0,0,0,0,,,,,,,,,,,,,,4
Energy,Energy,"Oil, Gas & Consumable Fuels",AZARGA URANIUM CORP,,,,,,,,,,,,,,,0.072,0.058,,2
Energy,Energy,"Oil, Gas & Consumable Fuels",AZURE MIDSTREAM PARTNERS LP,,,,,,,,,,,,0.717,0.7,0.023,0.064,0.409,,5
Energy,Energy,Energy Equipment & Services,BAKER HUGHES INC,0.32,0.254,0.242,0.236,0.17,0.139,0.123,0.11,0.197,0.157,0.169,0.164,0.184,0.157,0.143,0.168,0.159,17
