GICS Econ Sect (Descr),GICS Ind Group (Descr),GICS Industry (Descr),Company Name,1/1/2000,1/1/2001,1/1/2002,1/1/2003,1/1/2004,1/1/2005,1/1/2006,1/1/2007,1/1/2008,1/1/2009,1/1/2010,1/1/2011,1/1/2012,1/1/2013,1/1/2014,1/1/2015,1/1/2016,ActiveYears
Telecommunication Services,Telecommunication Services,Wireless Telecommunication Services,DOBSON COMMUNICATIONS CORP,0.641,0.632,0.65,0.695,0.792,0.739,0.746,,,,,,,,,,,7
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,DTVN HOLDINGS INC,0.028,0.419,,,,,,,,,,,,,,,,2
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,E SPIRE COMMUNICATIONS INC,1.122,,,,,,,,,,,,,,,,,1
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,EAGLETECH COMMUNICATIONS INC,0.463,,,,,,,,,,,,,,,,,1
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,EIRCOM  PLC  -ADR,0.108,,,,,,,,,,,,,,,,,1
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,ELECTRIC LIGHTWAVE  -CL A,0.95,1.173,,,,,,,,,,,,,,,,2
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,EMBARQ CORP,,,,,0.133,0.122,0.71,0.66,0.686,,,,,,,,,5
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,EMBRATEL PARTICIPACOES  -ADR,0.191,0.299,0.381,0.354,0.304,0.131,0.185,0.179,,,,,,,,,,8
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,ENERGIS PLC  -ADR,0.326,,,,,,,,,,,,,,,,,1
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,ENVENTIS CORP,0.582,0.603,0.662,0.686,0.621,0.642,0.671,0.631,0.61,0.572,0.553,0.521,0.54,0.54,,,,14
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,EPHONE TELECOM INC,,0.025,0.018,,,,,,,,,,,,,,,2
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,EQUANT NV  -ADR,0.255,0.003,0.003,0.001,0,,,,,,,,,,,,,5
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,ESAT INC,0.048,,,,,,,,,,,,,,,,,1
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,ESCHELON TELECOM INC,,,,0.571,0.6,0.421,0.443,,,,,,,,,,,4
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,EVERCOM INC,1.025,,,,,,,,,,,,,,,,,1
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,FAIRPOINT COMMUNICATIONS INC,0.808,0.921,0.97,0.98,1.133,0.669,0.687,0.697,0.744,0,0.002,0.505,0.554,0.575,0.625,0.687,,16
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,FIBERNET TELECOM GROUP INC,0.206,0.673,0.271,0.202,0.155,0.182,0.191,0.197,0.198,,,,,,,,,9
Telecommunication Services,Telecommunication Services,Wireless Telecommunication Services,FIBERTOWER CORP,,,,,,,0.332,0.435,0.613,0.271,0.302,,,,,,,5
Telecommunication Services,Telecommunication Services,Wireless Telecommunication Services,FIRST AVE NETWORKS INC,0.266,0.128,0.319,0.418,0,0,,,,,,,,,,,,6
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,FLAG TELECOM GROUP LTD,0.37,0.384,0.13,,,,,,,,,,,,,,,3
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,FLINT TELECOM GROUP INC,0.037,0.081,0.02,0,0,0.05,0.088,0,,0.688,4.887,2.558,48.798,,,,,12
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,FOCAL COMMUNICATIONS CORP,0.753,0.641,0.099,,,,,,,,,,,,,,,3
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,FRONTIER COMMUNICATIONS CORP,0.495,0.633,0.697,0.643,0.641,0.659,0.663,0.653,0.686,0.698,0.462,0.475,0.509,0.489,0.516,0.587,,16
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,FULLNET COMMUNICATIONS INC,,,,,,,,,,,,,,2.455,1.597,1.68,,3
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,FUSION TELECOMMUNICATIONS,,,0.833,0.694,1.127,0.046,0.05,0.066,0.365,0.447,0.625,1.103,0.741,0.575,0.626,0.724,,14
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,GENERAL COMMUNICATION  -CL A,0.564,0.543,0.547,0.511,0.561,0.545,0.538,0.55,0.612,0.615,0.646,0.654,0.636,0.558,0.541,0.715,,16
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,GENESYS SA  -ADR,0.259,0.365,0.501,0.493,0.746,0.772,,0.163,,,,,,,,,,7
Telecommunication Services,Telecommunication Services,Wireless Telecommunication Services,GEOS COMMUNICATIONS INC,0.282,0.548,0.848,0.537,0.017,0.49,0.901,1.035,0.771,1.485,1.881,,,,,,,11
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,GLOBAL CROSSING LTD,0.252,,0,0.185,0.39,0.456,0.531,0.544,0.562,0.591,0.632,,,,,,,10
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,GLOBAL LT TELECOMMUNICATIONS,0.634,0.736,,,,,,,,,,,,,,,,2
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,GLOBAL TELESYSTEMS INC,0.916,,,,,,,,,,,,,,,,,1
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,GLOBALNET INC,0.492,,,,,,,,,,,,,,,,,1
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,GLOBALSTAR INC,,,,,0.068,0.008,0.002,0.097,0.367,0.37,0.479,0.51,0.535,0.488,0.497,0.518,,12
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,GOLDEN TELECOM INC,0.055,0.074,0.093,0.011,0.005,0.005,0.013,,,,,,,,,,,7
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,GROUP LONG DISTANCE INC,0,,,,,,,,,,,,,,,,,1
Telecommunication Services,Telecommunication Services,Wireless Telecommunication Services,GRUPO IUSACELL SA  -ADR,0.312,0.454,0.562,0.763,0.805,0.777,,,,,,,,,,,,6
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,GT GROUP TELECOM INC,0.494,0.657,,,,,,,,,,,,,,,,2
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,GTC TELECOM CORP,0.21,0.04,2.3,3.412,3.748,0.868,2.836,,,,,,,,,,,7
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,GTE SOUTHWEST INC,0.258,0.277,,,,,,,,,,,,,,,,2
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,HANAROTELECOM INC  -ADR,0.333,0.418,0.481,0.39,0.325,0.327,,,,,,,,,,,,6
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,HAWAIIAN TELCOM HOLDCO INC,,,,,,,,,,0,0.464,0.453,0.376,0.379,0.365,0.371,,7
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,HECTOR COMMUNICATIONS CORP,0.572,0.546,0.534,0.521,0.484,0.438,,,,,,,,,,,,6
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,HELLENIC TELECOM ORG  -ADR,0.298,0.293,0.324,0.315,0.311,0.317,0.366,0.479,0.529,0.527,0.556,0.539,0.485,0.376,0.338,0.293,,16
Telecommunication Services,Telecommunication Services,Wireless Telecommunication Services,HORIZON PCS INC,0.481,0.798,1.165,,,,,,,,,,,,,,,3
