GICS Econ Sect (Descr),GICS Ind Group (Descr),GICS Industry (Descr),Company Name,1/1/2000,1/1/2001,1/1/2002,1/1/2003,1/1/2004,1/1/2005,1/1/2006,1/1/2007,1/1/2008,1/1/2009,1/1/2010,1/1/2011,1/1/2012,1/1/2013,1/1/2014,1/1/2015,1/1/2016,ActiveYears
Industrials,Transportation,Road & Rail,PATRIOT TRANSPORTATION HLDG,,,,,,,,,,,,,,,,,0,1
Industrials,Capital Goods,Construction & Engineering,PAVING STONE CORP,0,0,0,0,0,0,,,,,,,,,,,,6
Industrials,Commercial & Professional Services,Commercial Services & Supplies,PDG ENVIRONMENTAL INC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,14
Industrials,Transportation,Road & Rail,PEARTRACK SECURITY SYSTEMS,,,,,,,,0,0,0,0,0,0,0,0,0,0,10
Industrials,Capital Goods,Electrical Equipment,PECO II INC,0,0,0,0,0,0,0,0,0,0,,,,,,,,10
Industrials,Commercial & Professional Services,Professional Services,PENDRELL CORP,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
Industrials,Capital Goods,Electrical Equipment,PENN ENGR & MFG CORP,1.475,1.91,2.629,1.261,1.492,,,,,,,,,,,,,5
Industrials,Capital Goods,Trading Companies & Distributors,PENTACON INC,0,0,0,,0,,,,,,,,,,,,,5
Industrials,Capital Goods,Machinery,PENTAIR PLC,2.729,1.917,2.142,1.794,0.987,1.514,1.783,1.724,2.873,2.229,2.082,2.403,1.79,1.236,1.656,2.584,2.39,17
Industrials,Commercial & Professional Services,Commercial Services & Supplies,PEOPLEPC INC,0,0,,,,,,,,,,,,,,,,2
Industrials,Commercial & Professional Services,Commercial Services & Supplies,PEOPLESUPPORT INC,,,,,0,0,0,0,,,,,,,,,,4
Industrials,Capital Goods,Aerospace & Defense,PEPPERBALL TECHNOLOGIES INC,,,,,,0,0,0,0,0,0,0,0,0,,,,9
Industrials,Commercial & Professional Services,Commercial Services & Supplies,PERFECTDATA CORP,0,0,0,0,0,,,,,,,,,,,,,5
Industrials,Commercial & Professional Services,Commercial Services & Supplies,PERFORMANT FINANCIAL CORP,,,,,,,,,,,,,0,0,0,0,0,5
Industrials,Commercial & Professional Services,Commercial Services & Supplies,PERMA-FIX ENVIRONMENTAL SVCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
Industrials,Capital Goods,Machinery,PERMANENT TECHNOLOGIES INC,,,,,,,,,,,0,0,0,0,0,0,0,7
Industrials,Capital Goods,Construction & Engineering,PERNIX GROUP INC,,,,,,,,,,,0,0,0,0,0,0,0,7
Industrials,Capital Goods,Machinery,PFEIFFER VACUUM TECH  -ADR,0.908,1.354,2.451,1.836,1.895,1.988,2.036,4.143,0,0,0,,,,,,,11
Industrials,Capital Goods,Building Products,PGT INC,,,,,,,0,0,0,0,0,0,0,0,0,0,0,11
Industrials,Commercial & Professional Services,Commercial Services & Supplies,PHARMAKINETICS LABS INC,0,0,0,0,,,,,,,,,,,,,,4
Industrials,Commercial & Professional Services,Commercial Services & Supplies,PHILIP SERVICES CORP,0,0.068,0,0,,,,,,,,,,,,,,4
Industrials,Capital Goods,Machinery,PHOTRAN CORP,0,0,0,0,0,0,,,,,,,,,,,,6
Industrials,Commercial & Professional Services,Commercial Services & Supplies,PHYAMERICA PHYSICIAN GROUP,0,0,,,,,,,,,,,,,,,,2
Industrials,Capital Goods,Electrical Equipment,PICO PRODUCTS INC,0,0,0,0,0,0,0,0,0,,,,,,,,,9
Industrials,Capital Goods,Construction & Engineering,PIKE CORP,,,,,,,0,0,0,0,0,0,0,8.13,0,,,9
Industrials,Transportation,Airlines,PINNACLE AIRLINES CORP,,,,0,0,0,0,0,0,0,0,0,0,,,,,10
Industrials,Commercial & Professional Services,Commercial Services & Supplies,PIONEER EXPLORATION INC,,,,,,,,,,,,,,0,0,0,,3
Industrials,Capital Goods,Electrical Equipment,PIONEER POWER SOLUTIONS INC,,,,,,,,,,,0,0,0,0,0,0,0,7
Industrials,Transportation,Road & Rail,PIONEER RAILCORP  -CL A,2.353,0,2.143,2.5,1.667,1.818,1.25,1.111,2.083,2.101,1.563,1.515,1,0.976,1.026,1.333,1.199,17
Industrials,Commercial & Professional Services,Commercial Services & Supplies,PITNEY BOWES INC,3.442,3.084,3.613,2.954,2.636,2.935,2.771,3.47,5.495,6.327,6.038,7.983,14.098,4.024,3.078,3.632,4.937,17
Industrials,Capital Goods,Trading Companies & Distributors,PITT-DES MOINES INC,2.452,1.29,,,,,,,,,,,,,,,,2
Industrials,Capital Goods,Building Products,PLASTIC RECYCLING INC,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,12
Industrials,Commercial & Professional Services,Commercial Services & Supplies,PLATRONICS INC,0,0,0,0,0,0,0,0,0,0,,,,,,,,10
Industrials,Transportation,Road & Rail,PLM EQUIP GROWTH FD II  -LP,20.208,0,0,,,,,,,,,,,,,,,3
Industrials,Capital Goods,Trading Companies & Distributors,PLM EQUIP GROWTH FD V  -LP,,0,0,0,0,145.143,,,,,,,,,0,0,0,8
Industrials,Commercial & Professional Services,Commercial Services & Supplies,PLM EQUIPMENT GROWTH FD  -LP,15.922,0,0,,,,,,,,,,,,,,,3
