GICS Econ Sect (Descr),GICS Ind Group (Descr),GICS Industry (Descr),Company Name,1/1/2000,1/1/2001,1/1/2002,1/1/2003,1/1/2004,1/1/2005,1/1/2006,1/1/2007,1/1/2008,1/1/2009,1/1/2010,1/1/2011,1/1/2012,1/1/2013,1/1/2014,1/1/2015,1/1/2016,ActiveYears
Energy,Energy,"Oil, Gas & Consumable Fuels",AMYRIS INC,,,,,,,,,,,0,0,0,0,0,0,0,7
Energy,Energy,"Oil, Gas & Consumable Fuels",ANADARKO PETROLEUM CORP,0.281,0.396,0.678,0.863,0.864,0.76,0.827,0.548,0.934,0.577,0.473,0.472,0.484,0.681,1.2,2.223,0.287,17
Energy,Energy,"Oil, Gas & Consumable Fuels",ANDATEE CHINA MARINE FUEL,,,,,,,,,,,0,0,0,0,0,0,0,7
Energy,Energy,"Oil, Gas & Consumable Fuels",ANTERO MIDSTREAM PARTNERS LP,,,,,,,,,,,,,,,0,2.933,3.141,3
Energy,Energy,"Oil, Gas & Consumable Fuels",ANTERO RESOURCES CORP,,,,,,,,,,,,,,0,0,0,0,4
Energy,Energy,"Oil, Gas & Consumable Fuels",APACHE CORP,0.3,0.51,0.702,0.512,0.514,0.496,0.677,0.558,0.939,0.582,0.503,0.662,0.841,0.896,1.516,2.249,1.576,17
Energy,Energy,"Oil, Gas & Consumable Fuels",APCO OIL AND GAS INTL INC,1.773,2.267,3.727,3.052,1.759,1.428,1.368,1.272,1.314,0.667,0.139,0.098,0.325,0,0,,,15
Energy,Energy,"Oil, Gas & Consumable Fuels",APOLLO RESOURCES INTL INC,0,0,0,0,0,0,0,0,0,0,0,,,,,,,11
Energy,Energy,"Oil, Gas & Consumable Fuels",APPROACH RESOURCES INC,,,,,,,,0,0,0,0,0,0,0,0,0,0,10
Energy,Energy,"Oil, Gas & Consumable Fuels",ARC LOGISTICS PARTNERS LP,,,,,,,,,,,,,,0,8.229,12.698,11.048,4
Energy,Energy,"Oil, Gas & Consumable Fuels",ARCH COAL INC,1.628,1.013,1.065,0.738,0.837,0.403,0.733,0.601,2.087,1.618,1.112,2.963,2.732,2.697,0.562,0,0,17
Energy,Energy,Energy Equipment & Services,ARCHROCK INC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.842,7.979,3.769,17
Energy,Energy,Energy Equipment & Services,ARCHROCK PARTNERS LP,,,,,,,0,4.306,15.472,8.326,6.906,9.529,9.867,6.881,10.014,18.359,8.9,11
Energy,Energy,"Oil, Gas & Consumable Fuels",ARDMORE SHIPPING CORP,,,,,,,,,,,,,,0.424,3.342,4.796,5.405,4
Energy,Energy,"Oil, Gas & Consumable Fuels",ARENA RESOURCES INC,,0,0,0,0,0,0,0,0,0,,,,,,,,9
Energy,Energy,"Oil, Gas & Consumable Fuels",ARETE INDUSTRIES INC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
Energy,Energy,"Oil, Gas & Consumable Fuels",ARLINGTON TANKERS LTD,,,,,0,9.057,9.799,10.529,20.071,,,,,,,,,5
Energy,Energy,"Oil, Gas & Consumable Fuels",ASCENT ENERGY INC -REDH,,,,,,,,0,,,,,,,,,,1
Energy,Energy,Energy Equipment & Services,ASPEN AEROGELS INC,,,,,,,,,,,,,,,0,0,0,3
Energy,Energy,"Oil, Gas & Consumable Fuels",ASPEN EXPLORATION CORP -OLD,0,0,0,0,0,0,0,1.348,0,0,228.125,,,,,,,11
Energy,Energy,"Oil, Gas & Consumable Fuels",ASPEN GROUP RESOURCES CORP,0,0,0,0,0,0,0,0,0,0,,,,,,,,10
Energy,Energy,"Oil, Gas & Consumable Fuels",ASSURE ENERGY INC,,,0,0,0,,,,,,,,,,,,,3
Energy,Energy,"Oil, Gas & Consumable Fuels",ATHLON ENERGY INC,,,,,,,,,,,,,,0,,,,1
Energy,Energy,"Oil, Gas & Consumable Fuels",ATLAS ENERGY GROUP LLC,,,,,,,0.712,3.981,47.354,0.885,0.333,2.634,3.253,3.223,6.196,,0,11
Energy,Energy,"Oil, Gas & Consumable Fuels",ATLAS ENERGY INC,,,,,0,0,0,0.225,1.123,0.166,0,,,,,,,7
Energy,Energy,"Oil, Gas & Consumable Fuels",ATLAS ENERGY RESOURCES LLC,,,,,,,0,4.728,18.637,,,,,,,,,3
Energy,Energy,"Oil, Gas & Consumable Fuels",ATLAS PIPELINE PARTNER LP,,4.838,8.406,5.962,6.372,5.739,7.021,8.168,63.167,5.403,1.419,4.791,7.095,6.876,9.208,,,14
Energy,Energy,"Oil, Gas & Consumable Fuels",ATLAS RESOURCE PARTNERS LP,,,,,,,,,,,,,4.228,10.205,23.64,134.019,,4
Energy,Energy,"Oil, Gas & Consumable Fuels",ATP OIL & GAS CORP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,14
Energy,Energy,Energy Equipment & Services,ATWOOD OCEANICS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.752,0.863,17
Energy,Energy,"Oil, Gas & Consumable Fuels",AURORA OIL & GAS CORP,0,0,0,0,0,0,0,0,0,0,,,,,,,,10
Energy,Energy,"Oil, Gas & Consumable Fuels",AUSTRAL PACIFIC ENERGY LTD,,,,,0,0,0,0,0,,,,,,,,,5
Energy,Energy,"Oil, Gas & Consumable Fuels",AUSTRALIAN OIL & GAS CORP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
Energy,Energy,"Oil, Gas & Consumable Fuels",AVALON OIL AND GAS INC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,16
Energy,Energy,"Oil, Gas & Consumable Fuels",AVENEX ENERGY CORP,,,,,,,,,,,,,16.903,,,,,1
Energy,Energy,"Oil, Gas & Consumable Fuels",AVENTINE RENEWABLE ENERGY,,,,,,,0,0,0,0,0,0,0,0,0,,,9
Energy,Energy,"Oil, Gas & Consumable Fuels",AVIVA PETE INC  -DEP,0,0,0,,,,,,,,,,,,,,,3
Energy,Energy,"Oil, Gas & Consumable Fuels",AVOCA INC,3.696,11.702,14.737,8.75,10.326,12.868,14.493,26.087,15,17.234,6.304,13.569,6.504,2.141,2.143,1.85,0.507,17
Energy,Energy,"Oil, Gas & Consumable Fuels",AZARGA URANIUM CORP,,,,,,,,,,,,,,,0,0,0,3
Energy,Energy,"Oil, Gas & Consumable Fuels",AZTEC ENERGY CORP/UT,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,14
Energy,Energy,"Oil, Gas & Consumable Fuels",AZURE MIDSTREAM PARTNERS LP,,,,,,,,,,,,,,1.369,7.866,46.825,0,4
Energy,Energy,Energy Equipment & Services,BAKER HUGHES INC,1.107,1.261,1.429,1.43,1.078,0.782,0.696,0.641,1.746,1.482,1.05,1.234,1.469,1.086,1.141,1.473,1.047,17
Energy,Energy,"Oil, Gas & Consumable Fuels",BAKKEN RESOURCES INC,,,,,,,,,,,,0,0,0,0,0,0,6
Energy,Energy,"Oil, Gas & Consumable Fuels",BARGO ENERGY CO,0,,,,,,,,,,,,,,,,,1
Energy,Energy,"Oil, Gas & Consumable Fuels",BARNWELL INDUSTRIES,0.567,2.667,0.754,0,1.828,0.461,0.897,1.502,2.378,0,0,0,0,0,0,0,0,17
Energy,Energy,"Oil, Gas & Consumable Fuels",BARRETT RESOURCES CORP,0,,,,,,,,,,,,,,,,,1
Energy,Energy,"Oil, Gas & Consumable Fuels",BASELINE OIL & GAS CORP,,,,,,0,0,0,0,,,,,,,,,4
Energy,Energy,Energy Equipment & Services,BASIC ENERGY SERVICES INC,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,12
Energy,Energy,"Oil, Gas & Consumable Fuels",BASIN EXPLORATION INC,0,,,,,,,,,,,,,,,,,1
Energy,Energy,"Oil, Gas & Consumable Fuels",BAYOU CITY EXPLORATION INC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,14
Energy,Energy,"Oil, Gas & Consumable Fuels",BAYTEX ENERGY CORP,,,,,,,6.753,10.636,20.801,4.875,4.5,4.379,6.11,6.514,14.395,19.679,0,11
Energy,Energy,"Oil, Gas & Consumable Fuels",BCM ENERGY PARTNERS INC,,,,,,,,,,,0,0,0,,,,,3
Energy,Energy,"Oil, Gas & Consumable Fuels",BELCO OIL & GAS CORP,0,,,,,,,,,,,,,,,,,1
Energy,Energy,"Oil, Gas & Consumable Fuels",BELLATRIX EXPLORATION LTD,,,,,,,,,,,,0,0,0,0,0,0,6
Energy,Energy,"Oil, Gas & Consumable Fuels",BERRY PETROLEUM  -CL A,2.991,2.548,2.346,2.321,1.09,1.049,0.967,0.675,3.968,1.029,0.686,0.738,0.954,0.677,,,,14
Energy,Energy,"Oil, Gas & Consumable Fuels",BG GROUP PLC  -ADR,3.871,1.114,1.211,0.965,0.943,0.733,0.973,0.679,1.431,1.086,0.959,1.056,1.509,1.272,2.229,1.98,,16
Energy,Energy,"Oil, Gas & Consumable Fuels",BILL BARRETT CORP,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,13
Energy,Energy,"Oil, Gas & Consumable Fuels",BIOFUEL ENERGY CORP,,,,,,,,0,0,0,0,0,0,0,,,,7
Energy,Energy,"Oil, Gas & Consumable Fuels",BIOPOWER OPERATIONS CORP,,,,,,,,,,,,,0,0,0,0,0,5
Energy,Energy,"Oil, Gas & Consumable Fuels",BISON PETROLEUM CORP -OLD,,,,,,,,,,,,,,0,0,,,2
Energy,Energy,Energy Equipment & Services,BJ SERVICES CO,0,0,0,0,0.153,0.472,0.664,0.753,1.045,1.029,,,,,,,,10
Energy,Energy,"Oil, Gas & Consumable Fuels",BLACK RAVEN ENERGY INC,,,,,,0,0,0,0,,,,,,,,,4
Energy,Energy,"Oil, Gas & Consumable Fuels",BLACK RIDGE OIL & GAS INC,,,,,,,,,,,,0,0,0,0,0,0,6
Energy,Energy,"Oil, Gas & Consumable Fuels",BLACK STONE MINERALS LP,,,,,,,,,,,,,,,,2.938,5.857,2
Energy,Energy,"Oil, Gas & Consumable Fuels",BLACKBIRD ENERGY INC,,,,,,,,,,,,,,,0,0,0,3
Energy,Energy,"Oil, Gas & Consumable Fuels",BLACKSANDS PETROLEUM INC,,,,,,,,,,0,0,0,0,0,0,0,0,8
Energy,Energy,"Oil, Gas & Consumable Fuels",BLACKWATER MIDSTREAM CORP,,,,,,,,0,0,0,0,0,,,,,,5
Energy,Energy,"Oil, Gas & Consumable Fuels",BLUE DOLPHIN ENERGY CO,,,,,,,,,,,,,0,0,0,0,0,5
Energy,Energy,"Oil, Gas & Consumable Fuels",BLUE DOLPHIN ENERGY CO  -OLD,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,12
Energy,Energy,"Oil, Gas & Consumable Fuels",BLUE WATER PETROLEUM CORP,,,,,,,,,,,,,0,0,0,0,0,5
Energy,Energy,"Oil, Gas & Consumable Fuels",BLUEFIRE RENEWABLES INC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
Energy,Energy,"Oil, Gas & Consumable Fuels",BLUEKNIGHT ENERGY PRTNRS LP,,,,,,,,0.832,29.266,0,0,0,6.725,5.582,7.872,10.027,8.467,10
Energy,Energy,"Oil, Gas & Consumable Fuels",BOARDWALK PIPELINE PRTNRS-LP,,,,,,0,4.279,5.579,10.517,6.494,6.521,7.571,8.544,8.346,2.251,3.082,2.304,12
Energy,Energy,"Oil, Gas & Consumable Fuels",BOIS D ARC ENERGY INC,,,,,,0,0,0,,,,,,,,,,3
Energy,Energy,Energy Equipment & Services,BOLT TECHNOLOGY CORP,0,0,0,0,0,0,0,0,0,0,0,0,7.328,4.567,4.687,,,15
Energy,Energy,"Oil, Gas & Consumable Fuels",BONANZA CREEK ENERGY INC,,,,,,,,,,,,0,0,0,0,0,0,6
Energy,Energy,Energy Equipment & Services,BOOTS & COOTS INC,,0,0,0,0,0,0,0,0,0,,,,,,,,9
Energy,Energy,Energy Equipment & Services,BOUYGUES OFFSHORE SA  -ADR,2.638,2.773,,,,,,,,,,,,,,,,2
Energy,Energy,"Oil, Gas & Consumable Fuels",BP PLC  -ADR,2.818,3.083,3.852,3.445,2.923,3.256,3.434,3.469,7.067,5.796,3.803,3.931,4.755,4.505,6.139,7.678,6.421,17
Energy,Energy,"Oil, Gas & Consumable Fuels",BP PRUDHOE BAY ROYALTY TRUST,24.106,18.653,10.209,8.999,7.904,10.658,11.162,10.238,15.962,7.256,7.898,8.246,13.56,11.354,15.666,23.507,8.582,17
Energy,Energy,"Oil, Gas & Consumable Fuels",BPI ENERGY HOLDINGS INC,,,,,,,,0,0,0,0,0,0,0,0,0,0,10
Energy,Energy,"Oil, Gas & Consumable Fuels",BPZ RESOURCES INC,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,12
Energy,Energy,"Oil, Gas & Consumable Fuels",BRANDS SHOPPING NETWORK INC,,,0,0,0,,,,,,,,,,,,,3
Energy,Energy,"Oil, Gas & Consumable Fuels",BREITBURN ENERGY PARTNERS LP,,,,,,,0,5.779,28.262,4.91,5.698,8.849,9.908,9.403,28.583,87.058,0,11
Energy,Energy,"Oil, Gas & Consumable Fuels",BREK ENERGY CORP,0,0,0,0,0,0,0,0,,,,,,,,,,8
Energy,Energy,"Oil, Gas & Consumable Fuels",BRENHAM OIL & GAS CORP -OLD,,,,,,,,,,,,0,0,0,0,0,,5
Energy,Energy,"Oil, Gas & Consumable Fuels",BRIGHAM EXPLORATION CO,0,0,0,0,0,0,0,0,0,0,0,0.055,,,,,,12
Energy,Energy,Energy Equipment & Services,BRISTOW GROUP INC,0,0,0,0,0,0,0,0,0,0,0,1.257,1.213,1.324,2.351,5.761,,16
Energy,Energy,Energy Equipment & Services,BRONCO DRILLING CO,,,,,,0,0,0,0,0,0,,,,,,,6
Energy,Energy,"Oil, Gas & Consumable Fuels",BROWN (TOM) INC,0,0,0,0,,,,,,,,,,,,,,4
Energy,Energy,"Oil, Gas & Consumable Fuels",BT ENERGY CORP  -CL A,0,0,0,0,0,,,,,,,,,,,,,5
Energy,Energy,"Oil, Gas & Consumable Fuels",BUCKEYE GP HOLDINGS LP,,,,,,,1.325,3.476,9.492,5.028,,,,,,,,4
Energy,Energy,"Oil, Gas & Consumable Fuels",BUCKEYE PARTNERS LP,8.312,6.537,6.51,5.595,6.232,6.691,6.508,6.527,10.62,6.657,5.723,6.291,9.139,5.95,5.849,7.012,7.293,17
Energy,Energy,"Oil, Gas & Consumable Fuels",BURLINGTON RESOURCES INC,1.089,1.465,1.29,1.038,0.736,0.429,,,,,,,,,,,,6
Energy,Energy,Energy Equipment & Services,C&J ENERGY SERVICES LTD,,,,,,,,,,,,0,0,0,0,0,0,6
Energy,Energy,"Oil, Gas & Consumable Fuels",CABOT OIL & GAS CORP,0.513,0.665,0.646,0.545,0.362,0.325,0.264,0.272,0.462,0.275,0.317,0.158,0.161,0.155,0.27,0.452,0.342,17
Energy,Energy,"Oil, Gas & Consumable Fuels",CADDO INTERNATIONAL INC,0,0,0,0,0,0,0,0,0,,,,,,,,,9
Energy,Energy,Energy Equipment & Services,CAL DIVE INTERNATIONAL INC,,,,,,,0,0,0,0,0,0,0,0,0,0,0,11
Energy,Energy,"Oil, Gas & Consumable Fuels",CALIFORNIA RESOURCES CORP,,,,,,,,,,,,,,,0,1.288,0,3
Energy,Energy,"Oil, Gas & Consumable Fuels",CALLON PETROLEUM CO/DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
Energy,Energy,"Oil, Gas & Consumable Fuels",CALUMET SPECIALTY PRODS  -LP,,,,,,,3.247,6.643,22.603,9.82,8.568,9.623,7.568,10.377,12.227,13.762,17.125,11
Energy,Energy,"Oil, Gas & Consumable Fuels",CAMBER ENERGY INC,,,,,,,0,0,0,0,0,0,0,0,0,0,,10
Energy,Energy,"Oil, Gas & Consumable Fuels",CAMBRIDGE ENERGY CORP,0,0,0,0,0,0,0,0,0,,,,,,,,,9
Energy,Energy,"Oil, Gas & Consumable Fuels",CAMECO CORP,1.923,1.292,1.335,0.762,0.448,0.316,0.346,0.479,1.307,0.663,0.679,2.21,2.027,1.848,2.192,2.493,2.898,17
Energy,Energy,Energy Equipment & Services,CAMERON INTERNATIONAL CORP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,16
Energy,Energy,"Oil, Gas & Consumable Fuels",CANAAN ENERGY CORP,0,0,,,,,,,,,,,,,,,,2
Energy,Energy,"Oil, Gas & Consumable Fuels",CANADA SOUTHERN PETROLEUM,0,0,0,0,0,0,,,,,,,,,,,,6
Energy,Energy,"Oil, Gas & Consumable Fuels",CANADIAN NATURAL RESOURCES,0,1.057,1.076,0.868,0.72,0.398,0.496,0.434,0.931,0.519,0.659,0.964,1.462,1.639,2.63,3.261,2.248,17
Energy,Energy,"Oil, Gas & Consumable Fuels",CANALASKA URANIUM LTD,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,14
Energy,Energy,"Oil, Gas & Consumable Fuels",CANARGO ENERGY CORP,0,0,0,0,0,0,0,0,0,0,,,,,,,,10
Energy,Energy,"Oil, Gas & Consumable Fuels",CANETIC RESOURCES TRUST,,,,,,,16.099,15.976,,,,,,,,,,2
Energy,Energy,"Oil, Gas & Consumable Fuels",CANO PETROLEUM INC,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,13
Energy,Energy,"Oil, Gas & Consumable Fuels",CANUC RESOURCES CORP CDA,,,,,,,,,,,,0,0,0,0,0,0,6
Energy,Energy,"Oil, Gas & Consumable Fuels",CAPCO ENERGY INC,0,0,0,0,0,0,0,0,0,,,,,,,,,9
Energy,Energy,"Oil, Gas & Consumable Fuels",CAPITAL PRODUCT PARTNERS LP,,,,,,,,3.019,20.705,24.81,11.286,15.171,14.134,8.883,11.625,17.065,14.575,10
Energy,Energy,"Oil, Gas & Consumable Fuels",CARACAL ENERGY INC,,,,,,,,,,,,,,0,,,,1
Energy,Energy,Energy Equipment & Services,CARBO CERAMICS INC,0.801,0.881,1.068,0.741,0.638,0.637,1.177,1.398,1.745,1.027,0.734,0.714,1.302,0.978,3.146,3.663,0,17
Energy,Energy,"Oil, Gas & Consumable Fuels",CARBON ENERGY CORP,0,0,0,,,,,,,,,,,,,,,3
Energy,Energy,"Oil, Gas & Consumable Fuels",CARBON NATURAL GAS CO,,,,,,,,,,,,0,0,0,0,0,0,6
Energy,Energy,"Oil, Gas & Consumable Fuels",CARDINAL ENERGY GROUP INC,,,,,,,,,,,,,0,0,0,0,0,5
Energy,Energy,"Oil, Gas & Consumable Fuels",CARDINAL ETHANOL LLC,,,,,,,,,,,,0,0,0,0,0,0,6
Energy,Energy,"Oil, Gas & Consumable Fuels",CARIBBEAN RESOURCES CORP,,,,,,,,,,,,,,,,0,,1
Energy,Energy,"Oil, Gas & Consumable Fuels",CARRIZO OIL & GAS INC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
Energy,Energy,"Oil, Gas & Consumable Fuels",CASPEN OIL INC,,,,,,0,0,0,,,,,,,0,,,4
Energy,Energy,Energy Equipment & Services,CASPIAN SERVICES INC,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
Energy,Energy,"Oil, Gas & Consumable Fuels",CASTLE ENERGY CORP,2.689,3.846,3.947,3.724,2.139,5.786,,,,,,,,,,,,6
Energy,Energy,Energy Equipment & Services,CE FRANKLIN LTD,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,12
Energy,Energy,"Oil, Gas & Consumable Fuels",CENOVUS ENERGY INC,,,,,,,,,,0.794,2.353,2.429,2.639,3.266,4.639,5.247,1.01,8
Energy,Energy,"Oil, Gas & Consumable Fuels",CENTENNIAL RES DVLPMNT INC,,,,,,,,,,,,,,,,,0,1
Energy,Energy,"Oil, Gas & Consumable Fuels",CENTRAL ENERGY PARTNERS LP,,,,,0,9.091,4.817,13.235,60.484,0,0,0,0,0,0,0,0,13
Energy,Energy,"Oil, Gas & Consumable Fuels",CENTRAL NATURAL RES INC,5.469,3.72,2.835,2.974,3.019,5.6,4.571,30.714,6.99,3.077,3.077,2.963,5.926,0,0,0,0,17
Energy,Energy,"Oil, Gas & Consumable Fuels",CENTRAL PAC MINERALS NL -ADR,0,0,,,,,,,,,,,,,,,,2
Energy,Energy,"Oil, Gas & Consumable Fuels",CENTRUS ENERGY CORP,17.838,6.524,6.25,6.548,5.676,4.603,0,0,0,0,0,0,0,0,0,0,0,17
Energy,Energy,Energy Equipment & Services,CGG  -ADR,0,0,0,0,0,7.323,0,0,0,0,0,0,5.083,0,0,0,77.701,17
Energy,Energy,"Oil, Gas & Consumable Fuels",CGX ENERGY INC,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
Energy,Energy,"Oil, Gas & Consumable Fuels",CHALLENGER ENERGY CORP,,,,,,,,0,0,,,,,,,,,2
Energy,Energy,"Oil, Gas & Consumable Fuels",CHAPARRAL RESOURCES INC,0,0,0,0,0,0,,,,,,,,,,,,6
Energy,Energy,Energy Equipment & Services,CHC GROUP LTD,0.623,0,0.711,0.995,1.405,1.277,1.98,1.561,,,,,,,0,0,,10
Energy,Energy,"Oil, Gas & Consumable Fuels",CHELSEA OIL AND GAS LTD,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
Energy,Energy,"Oil, Gas & Consumable Fuels",CHENIERE ENERGY INC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
