GICS Econ Sect (Descr),GICS Ind Group (Descr),GICS Industry (Descr),Company Name,1/1/2000,1/1/2001,1/1/2002,1/1/2003,1/1/2004,1/1/2005,1/1/2006,1/1/2007,1/1/2008,1/1/2009,1/1/2010,1/1/2011,1/1/2012,1/1/2013,1/1/2014,1/1/2015,1/1/2016,ActiveYears
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),MEDICAL PROPERTIES TRUST,,,,,,3.579,6.471,10.599,16.006,8,7.387,8.105,6.689,6.628,6.096,7.646,7.398,12
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),MEREDITH ENTERPRISES INC,,,0,7.931,6.061,6.667,1.091,0,0,0,0,0,0,,0,0,,13
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),MGM GROWTH PROPERTIES LLC,,,,,,,,,,,,,,,,,4.102,1
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),MID-AMERICA APT CMNTYS INC,10.283,11.125,9.571,6.968,5.677,6.052,4.158,5.661,6.62,5.095,3.875,4.013,4.077,4.577,3.91,3.392,3.35,17
Real Estate,Real Estate,Real Estate Management & Development,MILLER INDUSTRIES INC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,16
Real Estate,Real Estate,Real Estate Management & Development,MONGOLIA GROWTH GROUP LTD,,,,,,,,,,,,0,0,0,0,0,0,6
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),MONMOUTH RE INVESTMENT CP,11.6,9.431,8.298,7.152,6.954,7.082,7.5,7.126,7.702,8.621,7.673,7.566,5.362,6.615,5.929,6.154,4.485,17
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),MONOGRAM RESIDENTIAL TRUST,,,,,,,,,,,,,,,0.81,3.074,2.773,3
Real Estate,Real Estate,Real Estate Management & Development,NAM TAI PROPERTY INC,8.918,2.413,6.053,3.405,2.494,5.867,10.007,7.453,16,0,0.781,4.143,2.605,6.583,1.684,1.382,1.757,17
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),NATIONAL HEALTH INVESTORS,17.356,3.041,8.706,6.833,6.34,6.934,7.182,10.215,8.822,6.218,5.242,6.173,4.67,5.561,4.403,5.586,4.854,17
