GICS Econ Sect (Descr),GICS Ind Group (Descr),GICS Industry (Descr),Company Name,1/1/2000,1/1/2001,1/1/2002,1/1/2003,1/1/2004,1/1/2005,1/1/2006,1/1/2007,1/1/2008,1/1/2009,1/1/2010,1/1/2011,1/1/2012,1/1/2013,1/1/2014,1/1/2015,1/1/2016,ActiveYears
Utilities,Utilities,Independent Power and Renewable Electricity Producers,BROOKFIELD RENEWABLE PRTS LP,,,,,,,,,,,,1.265,4.712,5.543,4.594,6.341,5.993,6
Utilities,Utilities,Water Utilities,CADIZ INC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
Utilities,Utilities,Water Utilities,CALIFORNIA WATER SERVICE GP,4.074,4.33,4.736,4.106,3.001,2.982,2.847,3.133,2.52,3.205,3.193,3.368,3.433,2.774,2.641,2.879,2.035,17
Utilities,Utilities,Independent Power and Renewable Electricity Producers,CALPINE CORP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
Utilities,Utilities,Electric Utilities,CAP ROCK ENERGY CORP,,,0,0,0,0,,,,,,,,,,,,4
Utilities,Utilities,Independent Power and Renewable Electricity Producers,CAPITAL POWER CORP,,,,,,,,,,,,,5.55,6.214,5.094,8.445,6.612,5
Utilities,Utilities,Electric Utilities,CARIBBEAN UTILITIES CO LTD,,,,5.019,2.924,5.622,5.739,5.351,10.086,7.67,7.491,6.889,7.039,5.967,6.162,6.13,5.294,14
Utilities,Utilities,Gas Utilities,CASCADE NATURAL GAS CORP,5.486,4.444,4.873,4.898,4.522,4.41,3.68,,,,,,,,,,,7
Utilities,Utilities,Water Utilities,CASCAL NV,,,,,,,,0,5.625,1.235,0,0,,,,,,5
Utilities,Utilities,Multi-Utilities,CENTERPOINT ENERGY INC,3.463,5.656,12.588,4.128,3.54,3.113,3.619,3.97,5.784,5.238,4.962,3.932,4.208,3.581,4.055,5.392,4.18,17
Utilities,Utilities,Electric Utilities,CENTRAIS ELETRICAS  -ADR,,,,1.21,0.787,,0.727,0.561,4.532,3.611,54.921,5.877,41.026,7.378,8.706,0,0,13
Utilities,Utilities,Electric Utilities,CENTRAL VERMONT PUB SERV,7.221,5.269,4.814,3.745,3.955,5.108,3.907,2.983,3.856,4.423,4.209,2.621,,,,,,12
Utilities,Utilities,Multi-Utilities,CH ENERGY GROUP INC,4.827,4.969,4.632,4.606,4.495,4.706,4.091,4.85,4.203,5.08,4.418,3.726,3.404,,,,,13
