GICS Econ Sect (Descr),GICS Ind Group (Descr),GICS Industry (Descr),Company Name,1/1/2000,1/1/2001,1/1/2002,1/1/2003,1/1/2004,1/1/2005,1/1/2006,1/1/2007,1/1/2008,1/1/2009,1/1/2010,1/1/2011,1/1/2012,1/1/2013,1/1/2014,1/1/2015,1/1/2016,ActiveYears
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,CELEXPRESS INC,0.086,0.152,0.306,0.972,,,,,,,,,,,,,,4
Telecommunication Services,Telecommunication Services,Wireless Telecommunication Services,CELLCO PARTNERSHIP,,,,0.259,0.297,0.316,,,,0.264,0.274,0.278,0.265,,,,,7
Telecommunication Services,Telecommunication Services,Wireless Telecommunication Services,CELLCOM ISRAEL LTD,,,,,,0.185,0.249,0.213,0.184,0.188,0.225,0.151,0.215,0.142,0.138,0.167,,11
Telecommunication Services,Telecommunication Services,Wireless Telecommunication Services,CENTENNIAL COMMUN CP  -CL A,0.565,0.338,0.18,0.197,0.253,0.235,0.185,0.232,0.21,,,,,,,,,9
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,CENTURYLINK INC,0.199,0.171,0.129,0.107,0.112,0.124,0.095,0.105,0.092,0.261,0.095,0.275,0.15,0.16,0.163,0.156,,16
Telecommunication Services,Telecommunication Services,Wireless Telecommunication Services,CHADMOORE WIRELESS GROUP INC,0.036,0.024,,,,,,,,,,,,,,,,2
Telecommunication Services,Telecommunication Services,Wireless Telecommunication Services,CHINA MOBILE LTD  -ADR,0.444,0.391,0.327,0.233,0.296,0.276,0.311,0.383,0.42,0.312,0.283,0.289,0.261,0.294,0.295,0.251,,16
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,CHINA NETCOM GROUP CORP -ADR,,,,,0.142,0.211,0.152,0.125,,,,,,,,,,4
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,CHINA PRINTING INC,0,0.343,0.12,0,3.667,,,,,,,,,,,,,5
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,CHINA TELECOM CORP LTD  -ADR,,0.222,0.174,0.247,0.219,0.153,0.148,0.143,0.147,0.129,0.144,0.176,0.176,0.18,0.187,0.229,,15
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,CHINA UNICOM (HONG KONG)-ADR,0.643,0.54,0.279,0.197,0.162,0.144,0.149,0.207,0.439,0.275,0.223,0.223,0.23,0.174,0.157,0.193,,16
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,CHOICE ONE COMMUNICATION INC,1.649,0.281,0.079,0.037,,,,,,,,,,,,,,4
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,CHORUS COMMUNICATION GRP LTD,0.323,,,,,,,,,,,,,,,,,1
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,CHUNGHWA TELECOM CO  -ADR,,,0.13,0.097,0.074,0.071,0.095,0.091,0.112,0.081,0.086,0.085,0.115,0.117,0.102,0.08,,14
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,CIBL INC,,,,,,,,,,,,,,,0.126,0.166,,2
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,CINCINNATI BELL INC,0.337,0.219,0.057,0.146,0.149,0.168,0.189,0.286,0.247,0.187,0.133,0.202,0.262,0.124,0.202,0.33,,16
