GICS Econ Sect (Descr),GICS Ind Group (Descr),GICS Industry (Descr),Company Name,1/1/2000,1/1/2001,1/1/2002,1/1/2003,1/1/2004,1/1/2005,1/1/2006,1/1/2007,1/1/2008,1/1/2009,1/1/2010,1/1/2011,1/1/2012,1/1/2013,1/1/2014,1/1/2015,1/1/2016,ActiveYears
Consumer Discretionary,Media,Media,CUMULUS MEDIA INC,0.142,0.126,0.144,0.105,0.133,0.1,0.105,0.067,0.098,0.056,0.053,0.169,0.024,0.043,0.075,0.087,,16
Consumer Discretionary,Automobiles & Components,Auto Components,CURAEGIS TECHNOLOGIES INC,,,,,,,,,,,,0.059,0.612,0.305,0.131,1.328,,5
Consumer Discretionary,Consumer Durables & Apparel,"Textiles, Apparel & Luxury Goods",CUTTER & BUCK INC,0.519,0.097,0.171,0.191,0.532,0.392,,,,,,,,,,,,6
Consumer Discretionary,Consumer Durables & Apparel,"Textiles, Apparel & Luxury Goods",CVEO CORP,0.015,,,,,,,,,,,,,,,,,1
Consumer Discretionary,Automobiles & Components,Automobiles,CVF TECHNOLOGIES CORP,0.392,0.049,0.222,0.149,0,0,0,0,,,,,,,,,,8
Consumer Discretionary,Retailing,Internet & Direct Marketing Retail,CYBERIAN OUTPOST INC,1.387,,,,,,,,,,,,,,,,,1
Consumer Discretionary,Consumer Durables & Apparel,Leisure Products,CYBEX INTERNATIONAL INC,0.178,0.104,0.067,0.035,0.192,0.312,0.342,1.911,0.218,0.017,0.07,0.103,,,,,,12
Consumer Discretionary,Consumer Durables & Apparel,"Textiles, Apparel & Luxury Goods",CYGNE DESIGNS INC,0.047,0.171,0.036,0.19,0.17,0.094,0.075,0.289,,,,,,,,,,8
Consumer Discretionary,Consumer Durables & Apparel,"Textiles, Apparel & Luxury Goods",D G JEWELRY INC,0.613,0.51,,,,,,,,,,,,,,,,2
Consumer Discretionary,Consumer Durables & Apparel,Household Durables,D R HORTON INC,0.427,0.856,0.75,0.677,0.676,0.742,0.777,0.303,0.06,0.094,0.332,0.269,0.583,0.521,0.664,0.231,0.444,17
Consumer Discretionary,Consumer Durables & Apparel,Leisure Products,DAC TECHNOLOGIES GRP INTL IN,0.213,0.192,0.106,0.101,0.244,0.338,0.141,0.538,0.153,0.233,,,,,,,,10
Consumer Discretionary,Media,Media,DAILY JOURNAL CORP,0.19,0.188,0.152,0.365,0.271,0.053,0.079,0.033,0.033,0.022,0.024,0.013,0.04,0.03,0.047,0.063,0.422,17
