GICS Econ Sect (Descr),GICS Ind Group (Descr),GICS Industry (Descr),Company Name,1/1/2000,1/1/2001,1/1/2002,1/1/2003,1/1/2004,1/1/2005,1/1/2006,1/1/2007,1/1/2008,1/1/2009,1/1/2010,1/1/2011,1/1/2012,1/1/2013,1/1/2014,1/1/2015,1/1/2016,ActiveYears
Industrials,Commercial & Professional Services,Professional Services,WILLDAN GROUP INC,,,,,,,1.007,0.15,0.165,0.162,0.429,0.264,0.295,0.313,0.712,1.788,,10
Industrials,Commercial & Professional Services,Commercial Services & Supplies,WILLIAMS SCOTSMAN INC,,0.142,0.06,0.066,0.097,,,,,,,,,,,,,4
Industrials,Capital Goods,Trading Companies & Distributors,WILLIAMS SCOTSMAN INTL,,,,,1.628,1.899,2.199,,,,,,,,,,,3
Industrials,Capital Goods,Trading Companies & Distributors,WILLIS LEASE FINANCE CORP,0.408,0.314,0.098,0.064,0.134,0.174,0.293,0.327,0.314,0.245,0.124,0.145,0.063,0.141,0.137,0.173,,16
Industrials,Commercial & Professional Services,Commercial Services & Supplies,WILSHIRE TECHNOLOGIES INC,0.027,0.192,,,,,,,,,,,,,,,,2
Industrials,Capital Goods,Trading Companies & Distributors,WINDGEN ENERGY INC,0,,,0,0,,0,0,,,,,,,,,,5
Industrials,Capital Goods,Electrical Equipment,WINDSTREAM TECHNOLOGIES INC,,,,,,,,,,,,,,,0.094,,,1
Industrials,Commercial & Professional Services,Commercial Services & Supplies,WINDSWEPT ENVIRONMENTAL GRP,0.218,,0.615,1.673,0.343,0.032,0.558,0.142,,,,,,,,,,7
Industrials,Transportation,Marine,WINLAND OCEAN SHIPPING CORP,,,,,,,,,,,0.114,0.1,,,,,,2
Industrials,Transportation,Road & Rail,WISCONSIN CENTRAL TRANSPORTN,0.111,,,,,,,,,,,,,,,,,1
Industrials,Transportation,Air Freight & Logistics,WLG INC,,,,,,,,0.495,0.2,0.517,0.548,,,,,,,4
Industrials,Capital Goods,Trading Companies & Distributors,WOLSELEY PLC  -ADR,0.278,0.194,0.179,0.22,0.244,0.322,0.378,0.33,0.124,0.042,0.032,0.055,0.094,0.102,0.16,0.155,0.136,17
Industrials,Commercial & Professional Services,Professional Services,WOLTERS KLUWER NV  -ADR,,,0.531,0.373,0.323,0.362,0.538,0.744,0.953,0.867,0.994,0.945,1.031,1.121,1.048,1.288,,14
Industrials,Capital Goods,Machinery,WOLVERINE TUBE INC,0.186,0.128,0.035,0.029,0.057,0.051,0.032,0.038,0.058,0.1,,,,,,,,10
Industrials,Capital Goods,Machinery,WOODWARD INC,0.221,0.22,0.175,0.152,0.151,0.227,0.276,0.258,0.236,0.172,0.135,0.249,0.314,0.604,0.592,0.558,0.232,17
Industrials,Commercial & Professional Services,Commercial Services & Supplies,WORKFLOW MANAGEMENT INC,0.184,0.217,0.118,,,,,,,,,,,,,,,3
Industrials,Transportation,Airlines,WORLD AIR HOLDINGS INC,0.04,0.063,0.122,0.066,0.052,0.216,0.265,,,,,,,,,,,7
Industrials,Commercial & Professional Services,Commercial Services & Supplies,WORLD COLOR PRESS INC,0.084,0.104,0.07,0.093,0.051,0.166,0.137,0.14,0.054,0.084,,,,,,,,10
Industrials,Capital Goods,Aerospace & Defense,WORLD SURVEILLANCE GROUP INC,,,,,0.468,4.534,0.036,,,,,,0,0,,,,5
Industrials,Commercial & Professional Services,Commercial Services & Supplies,WORLD WASTE TECHNOLOGIES INC,,,,,,2.328,0.287,0.015,0,,,,,,,,,4
Industrials,Transportation,Transportation Infrastructure,WORLDWIDE FLIGHT SVCS INC,,0.394,0.308,,,,,,,,,,,,,,,2
Industrials,Capital Goods,Machinery,WOWJOINT HOLDINGS LTD,,,,,,,,,,0.225,1.061,3.774,0.277,0.394,,,,5
Industrials,Capital Goods,Machinery,WSI INDUSTRIES INC,0.04,0.018,0.001,0.073,1.251,0.024,0.023,0.065,0.225,0.058,0.008,0.071,0.082,0.453,0.015,0.014,0.03,17
Industrials,Capital Goods,Machinery,WUHAN GENERAL GROUP INC,,,,,,,,0.866,0.806,0.048,0.163,0.12,0.396,,,,,6
Industrials,Capital Goods,Construction & Engineering,XEDAR CORP,0,,,,,,,,,,,,,,,,,1
Industrials,Commercial & Professional Services,Commercial Services & Supplies,XEIKON NV  -ADR,0.053,,,,,,,,,,,,,,,,,1
Industrials,Capital Goods,Aerospace & Defense,XENONICS HOLDINGS INC,,,,,,,0.18,4.522,0,0.224,0.215,0,0,0.714,0,,,9
Industrials,Capital Goods,Machinery,XERIUM TECHNOLOGIES INC,,,,,0.093,0.091,0.09,0.128,0.093,0.051,0.072,0.083,0.065,0.143,0.146,0.168,,12
Industrials,Transportation,Air Freight & Logistics,XPO LOGISTICS INC,,,,4.066,0.354,0.066,0.431,0.19,0.48,0.059,0.29,0.255,2.343,0.885,0.788,1.122,,13
Industrials,Transportation,Road & Rail,XTRA CORP,0.15,,,,,,,,,,,,,,,,,1
Industrials,Capital Goods,Machinery,XYLEM INC,,,,,,,,,,,0.281,0.278,0.242,0.259,0.244,0.254,,6
Industrials,Capital Goods,Electrical Equipment,XZERES CORP,,,,,,,,,,,,,,0.037,0.387,,,2
Industrials,Transportation,Transportation Infrastructure,YANGTZE RIVER DEVELOPMENT,,,,,,,,,,,,,,,,0.051,,1
Industrials,Capital Goods,Building Products,YORK INTERNATIONAL CORP,0.188,0.203,0.145,0.169,0.153,,,,,,,,,,,,,5
Industrials,Commercial & Professional Services,Commercial Services & Supplies,YOUNG AMERICA CORP,0.407,,,,,,,,,,,,,,,,,1
Industrials,Transportation,Road & Rail,YRC WORLDWIDE INC,0.19,0.127,0.1,0.183,0.144,0.214,0.171,0.173,0.068,0.017,0.011,0.046,0.05,0.056,0.063,0.109,,16
Industrials,Capital Goods,Electrical Equipment,ZAREBA SYSTEMS INC,0.183,0.224,0.324,0.131,0.869,0.071,0.082,0.047,0.083,0.094,,,,,,,,10
Industrials,Commercial & Professional Services,Professional Services,ZHAOPIN LTD  -ADR,,,,,,,,,,,,,,0.489,0.823,0.687,0.465,4
Industrials,Capital Goods,Building Products,ZIMMERMAN SIGN CO,0.069,,,,,,,,,,,,,,,,,1
Industrials,Transportation,Road & Rail,ZIPCAR INC,,,,,,,,,,,4.496,0.853,1.048,,,,,3
Industrials,Transportation,Air Freight & Logistics,ZTO EXPRESS (CAYM) INC -ADR,,,,,,,,,,,,,,,,1.099,,1
Industrials,(All),(All),Average By Sector,0.5555752212389381,0.43653358208955223,0.5015368731563422,0.26309034267912773,1.4236566844919787,0.48855882352941177,0.6359429530201343,0.5190269005847953,0.5768659420289856,0.26993020457280387,0.27642105263157896,0.35516514954486345,0.8416041666666667,0.3556344370860927,1.6672819499341238,0.41601513067400275,0.22077165354330708,17
Industrials,Capital Goods,(All),Average by Industry Group,0.550220611916264,0.29670854271356784,0.2212504317789292,0.21491500904159133,0.4417744916820702,0.46634082397003745,0.7914638783269962,0.595573385518591,0.4010142566191446,0.2561164658634538,0.24827835051546393,0.28127176220806793,0.9734249471458774,0.34090384615384617,0.8169828326180257,0.25965393258426966,0.19103260869565217,17
Industrials,Commercial & Professional Services,(All),Average by Industry Group,0.6173977272727272,0.347496875,1.117951724137931,0.386236641221374,1.1333553719008265,0.4458565400843882,0.43172398190045247,0.36126237623762375,1.2372487562189054,0.3273862433862434,0.38136627906976744,0.6085662650602409,0.9302738095238096,0.49763636363636365,5.031443786982249,0.593890243902439,0.30957142857142855,17
Industrials,Transportation,(All),Average by Industry Group,0.4381464968152866,1.1589032258064516,0.390222972972973,0.2250945945945946,5.380572368421053,0.6381156462585034,0.3864761904761905,0.46799295774647887,0.23573529411764707,0.24229166666666666,0.24520567375886526,0.30015909090909093,0.23335433070866143,0.22009016393442624,0.27773387096774194,0.7584661016949152,0.283,17
Industrials,Capital Goods,Aerospace & Defense,Average by Industry,0.3351142857142857,0.2875754716981132,0.37271028037383175,0.2899705882352941,0.4572407407407407,0.4567047619047619,0.29835922330097087,0.41415463917525774,0.26463333333333333,0.3441011235955056,0.2359294117647059,0.2784512195121951,0.25008641975308643,0.24828395061728395,1.3483246753246754,0.3579459459459459,0.2206842105263158,17
Industrials,Capital Goods,Building Products,Average by Industry,2.324809523809524,0.7279827586206896,0.23296551724137932,0.20062962962962963,0.23146,0.20627659574468085,0.22097674418604651,0.1616153846153846,0.124725,0.16210526315789472,0.20876923076923076,0.16927027027027028,0.13055,0.15997560975609756,1.1228780487804877,0.18193023255813953,0.22128571428571428,17
Industrials,Capital Goods,Construction & Engineering,Average by Industry,0.3700178571428571,0.26260377358490566,0.2213265306122449,0.19417391304347825,0.2386818181818182,0.37983720930232556,0.38027906976744186,0.3198536585365854,0.39264102564102565,0.23105,0.26115,0.29105,0.3334390243902439,1.3255128205128206,0.3506923076923077,0.21265714285714285,0.3478,17
Industrials,Capital Goods,Electrical Equipment,Average by Industry,0.6876578947368421,0.38823214285714286,0.20301020408163264,0.23501123595505619,0.4924545454545455,0.4926179775280899,0.4864831460674157,1.2653555555555556,0.7607052631578948,0.3534242424242424,0.2989894736842105,0.44614117647058826,0.4433170731707317,0.30453086419753084,0.48208235294117646,0.41357894736842105,0.13107692307692306,17
Industrials,Capital Goods,Industrial Conglomerates,Average by Industry,0.1941578947368421,0.16794736842105262,0.1513809523809524,0.13863636363636364,0.18004761904761904,0.2813333333333333,0.21123809523809522,0.21573684210526314,0.2771666666666667,0.1325294117647059,0.1605625,0.2163125,0.210125,0.185125,0.23433333333333334,0.25807142857142856,0.18766666666666668,17
Industrials,Capital Goods,Machinery,Average by Industry,0.20363425925925926,0.17752709359605912,0.16645000000000001,0.16334375,0.49841436464088396,0.6088666666666667,1.59925,0.6201183431952663,0.35660377358490564,0.1893109756097561,0.2607169811320755,0.2368616352201258,2.30291875,0.26456493506493506,1.0136688741721853,0.17825,0.1707142857142857,17
Industrials,Capital Goods,Trading Companies & Distributors,Average by Industry,0.2760208333333333,0.16956521739130434,0.16310869565217392,0.29535416666666664,0.6165918367346939,0.3203469387755102,0.671290909090909,0.39226785714285717,0.37646,0.25941176470588234,0.1832549019607843,0.2441730769230769,0.24715094339622642,0.22867857142857143,0.3383103448275862,0.22483636363636364,0.1852,17
Industrials,Commercial & Professional Services,Commercial Services & Supplies,Average by Industry,0.6269509803921569,0.35336131386861314,1.2813916666666667,0.3615096153846154,1.3695737704918032,0.4022857142857143,0.36635483870967744,0.3129290780141844,1.587231884057971,0.3779765625,0.2743304347826087,0.7063302752293578,0.3065818181818182,0.3470183486238532,7.394144144144144,0.5531826923076923,0.20914285714285713,17
Industrials,Commercial & Professional Services,Professional Services,Average by Industry,0.5538478260869565,0.31256521739130433,0.33344,0.48148148148148145,0.4006779661016949,0.5688387096774193,0.5852424242424242,0.47298360655737703,0.4706190476190476,0.2212295081967213,0.5973157894736842,0.42161403508771933,2.113137931034483,0.7908035714285714,0.5097241379310344,0.66445,0.5104285714285715,17
Industrials,Transportation,Air Freight & Logistics,Average by Industry,1.5381666666666667,5.496518518518519,0.32785714285714285,0.37493333333333334,11.225666666666667,0.6240344827586207,0.5436206896551724,0.44755555555555554,0.28336,0.20476,0.25844,0.5765238095238095,0.44261904761904763,0.27389473684210525,0.2838333333333333,3.210888888888889,0.7223333333333333,17
Industrials,Transportation,Airlines,Average by Industry,0.30684848484848487,0.35194285714285717,0.22130555555555556,0.23860526315789474,0.16788571428571428,0.19863636363636364,0.3123714285714286,0.5124324324324324,0.13147058823529412,0.57265625,0.2389,0.16685714285714287,0.15351851851851853,0.2127777777777778,0.27496296296296296,0.2788846153846154,0.131,17
Industrials,Transportation,Marine,Average by Industry,0.13607692307692307,0.11691666666666667,0.13772727272727273,0.12708333333333333,0.6756190476190476,2.2781739130434784,0.34756,0.7687857142857143,0.3612222222222222,0.1381875,0.24064516129032257,0.25570967741935485,0.08975862068965518,0.15385714285714286,0.24274193548387096,0.13548275862068965,NaN,17
Industrials,Transportation,Road & Rail,Average by Industry,0.23114102564102565,0.22602898550724637,0.1413968253968254,0.16961666666666667,0.20453448275862068,0.2796923076923077,0.33666666666666667,0.24469047619047618,0.16625,0.1298181818181818,0.25766666666666665,0.261,0.2467857142857143,0.20473170731707316,0.23458536585365855,0.2577027027027027,0.16822222222222222,17
