GICS Econ Sect (Descr),GICS Ind Group (Descr),GICS Industry (Descr),Company Name,1/1/2000,1/1/2001,1/1/2002,1/1/2003,1/1/2004,1/1/2005,1/1/2006,1/1/2007,1/1/2008,1/1/2009,1/1/2010,1/1/2011,1/1/2012,1/1/2013,1/1/2014,1/1/2015,1/1/2016,ActiveYears
Utilities,Utilities,Electric Utilities,DUQUESNE LIGHT HOLDINGS INC,0.082,0.095,0.05,0.055,0.06,0.093,0.148,,,,,,,,,,,7
Utilities,Utilities,Independent Power and Renewable Electricity Producers,DYNEGY HOLDINGS INC,,,,,,,,,0.068,0.069,0.047,0.031,,,,,,4
Utilities,Utilities,Independent Power and Renewable Electricity Producers,DYNEGY INC,0.381,0.38,0.103,0.04,0.038,0.032,0.029,0.077,0.068,0.069,0.047,0.039,0.033,0.032,0.04,0.084,,16
Utilities,Utilities,Multi-Utilities,E.ON SE  -ADR,,0.124,0.112,0.076,0.068,0.06,0.11,0.179,0.177,0.153,0.12,0.1,0.116,0.088,0.07,0.084,,15
Utilities,Utilities,Water Utilities,ECOSPHERE TECHNOLOGIES INC,,,,,,,,,,2.913,0.283,0.077,0.061,0.105,0.096,0.007,,7
Utilities,Utilities,Electric Utilities,EDISON INTERNATIONAL,0.076,0.119,0.198,0.156,0.138,0.139,0.175,0.178,0.162,0.173,0.207,0.194,0.15,0.119,0.129,0.129,,16
Utilities,Utilities,Independent Power and Renewable Electricity Producers,EDISON MISSION ENERGY,0.029,0.025,0.089,0.019,0.007,0.02,0.109,0.164,0.142,0.064,0.159,0.129,0.079,0.02,,,,14
Utilities,Utilities,Electric Utilities,EDP-ENERGIAS DE PORTUGAL-ADR,0.049,0.07,0.123,0.09,0.121,0.097,0.127,0.201,0.223,0.167,0.115,0.111,0.104,0.113,0.075,0.08,,16
Utilities,Utilities,Electric Utilities,EL PASO ELECTRIC CO,0.062,0.067,0.064,0.072,0.071,0.086,0.097,0.153,0.16,0.158,0.122,0.122,0.133,0.133,0.145,0.135,,16
Utilities,Utilities,Independent Power and Renewable Electricity Producers,ELLOMAY CAPITAL LTD,1.185,1.283,0.253,0.103,0.349,0.159,0.355,0.203,0.025,,104.326,1.146,0.025,0.17,0.008,0,,15
Utilities,Utilities,Electric Utilities,EMPIRE DISTRICT ELECTRIC CO,0.214,0.109,0.102,0.083,0.05,0.086,0.134,0.178,0.179,0.116,0.075,0.067,0.088,0.093,0.122,0.097,,16
Utilities,Utilities,Electric Utilities,EMPRESA DISTRIB Y COMERC-ADR,,,,,,0.041,0.062,0.112,0.096,0.112,0.107,0.164,0.102,0.181,0.205,0.207,,11
Utilities,Utilities,Independent Power and Renewable Electricity Producers,ENDESA AMERICAS SA -ADR,,,,,,,,,,,,,,,0.095,0.086,,2
Utilities,Utilities,Electric Utilities,ENDESA SA  -ADR,0.01,0.066,0.081,0.089,0.09,0.097,0.122,,,,,,,,,,,7
Utilities,Utilities,Electric Utilities,ENEL AMERICAS SA -ADR,0.036,0.034,0.031,0.032,0.035,0.045,0.065,0.079,0.081,0.067,0.075,0.066,0.079,0.076,0.096,0.113,,16
Utilities,Utilities,Electric Utilities,ENEL CHILE SA  -ADR,,,,,,,,,,,,,,,0.058,0.081,,2
Utilities,Utilities,Independent Power and Renewable Electricity Producers,ENEL GENERACION CHILE -ADR,0.016,0.009,0.023,0.028,0.022,0.014,0.042,0.053,0.054,0.08,0.064,0.056,0.062,0.057,0.078,0.086,,16
Utilities,Utilities,Electric Utilities,ENEL SPA  -ADR,0.059,0.108,0.192,0.116,0.111,0.073,0.102,0.155,0.121,0.11,0.076,0.087,0.082,0.067,0.065,0.086,,16
Utilities,Utilities,Multi-Utilities,ENERGY EAST CORP,0.073,0.057,0.062,0.06,0.052,0.059,0.071,0.075,,,,,,,,,,8
Utilities,Utilities,Independent Power and Renewable Electricity Producers,ENERGY FUTURE COMPETITIVE,0.051,0.052,0.054,0.046,0.058,,,,0.101,0.073,0.043,0.033,0.044,0.032,0.023,0.037,,13
Utilities,Utilities,Independent Power and Renewable Electricity Producers,ENERGY FUTURE HOLDINGS CORP,0.062,0.071,0.047,0.051,0.048,0.066,0.134,0.165,0.104,0.086,0.031,0.034,0.045,0.033,0.026,0.038,,16
Utilities,Utilities,Electric Utilities,ENERGY FUTURE INTERMED HLDG,,,,,,,,,,0.116,0,,,,,,,2
Utilities,Utilities,Gas Utilities,ENERGYSOUTH INC,0.089,0.324,0.15,0.083,0.042,0.08,0.115,0.219,,,,,,,,,,8
Utilities,Utilities,Multi-Utilities,ENGIE SA -ADR,,,,,,,,,0.385,0.156,0.123,0.111,0.104,0.091,0.078,0.091,,8
Utilities,Utilities,Independent Power and Renewable Electricity Producers,ENRON CORP,0.223,,,,,,,,,,,,,,,,,1
Utilities,Utilities,Electric Utilities,ENTERGY ARKANSAS,0.14,0.096,0.111,0.12,0.072,0.102,0.08,0.086,0.172,0.105,0.085,0.118,0.122,0.11,0.136,0.134,,16
Utilities,Utilities,Electric Utilities,ENTERGY CORP,0.102,0.09,0.101,0.102,0.088,0.101,0.102,0.117,0.136,0.107,0.099,0.136,0.14,0.101,0.093,0.102,,16
Utilities,Utilities,Electric Utilities,ENTERGY GULF STATES LA LLC,0.074,0.077,0.085,0.084,0.082,0.073,0.078,0.08,0.133,0.095,0.08,0.084,0.09,0.109,0.081,,,15
Utilities,Utilities,Electric Utilities,ENTERGY LOUISIANA LLC,0.072,0.06,0.076,0.087,0.064,0.119,0.118,0.074,0.158,0.12,0.085,0.183,0.173,0.123,0.093,0.167,,16
Utilities,Utilities,Electric Utilities,ENTERGY MISSISSSIPPI,0.106,0.131,0.118,0.131,0.105,0.1,0.139,0.084,0.08,0.065,0.107,0.073,0.079,0.068,0.071,0.091,,16
Utilities,Utilities,Electric Utilities,ENTERGY NEW ORLEANS,0.148,0.17,0.146,0.152,0.109,0.113,0.112,0.2,0.226,0.139,0.16,0.11,0.167,0.163,0.107,0.153,,16
Utilities,Utilities,Electric Utilities,ENTERGY TEXAS INC,,,,,,,,,0.152,0.09,0.081,0.083,0.083,0.079,0.083,0.129,,8
Utilities,Utilities,Independent Power and Renewable Electricity Producers,ENVIRONMENTAL POWER CORP,0.004,0.418,0.078,0.014,0.255,2.358,10.559,0.891,0.619,0.221,,,,,,,,10
Utilities,Utilities,Independent Power and Renewable Electricity Producers,EUROSITE POWER INC,,,,,,,,,,,,,,1.689,0.705,0.287,,3
Utilities,Utilities,Electric Utilities,EVERSOURCE ENERGY,0.105,0.125,0.129,0.116,0.119,0.132,0.136,0.179,0.174,0.111,0.108,0.113,0.142,0.088,0.091,0.092,,16
Utilities,Utilities,Electric Utilities,EXELON CORP,0.149,0.158,0.156,0.114,0.093,0.101,0.11,0.117,0.129,0.127,0.122,0.135,0.178,0.119,0.128,0.146,,16
Utilities,Utilities,Independent Power and Renewable Electricity Producers,EXELON GENERATION CO LLC,,,0.494,0.199,0.135,0.142,0.149,0.169,0.211,0.222,0.192,0.214,0.264,0.141,0.15,0.167,,14
Utilities,Utilities,Gas Utilities,FERRELLGAS PARTNERS  -LP,0.051,0.03,0.076,0.385,0.06,0.067,0.057,0.063,0.061,0.079,0.068,0.076,0.077,0.065,0.089,0.118,0.122,17
Utilities,Utilities,Independent Power and Renewable Electricity Producers,FIRST WIND HOLDINGS INC-REDH,,,,,,,,0.488,,,,,,,,,,1
