GICS Econ Sect (Descr),GICS Ind Group (Descr),GICS Industry (Descr),Company Name,1/1/2000,1/1/2001,1/1/2002,1/1/2003,1/1/2004,1/1/2005,1/1/2006,1/1/2007,1/1/2008,1/1/2009,1/1/2010,1/1/2011,1/1/2012,1/1/2013,1/1/2014,1/1/2015,1/1/2016,ActiveYears
Energy,Energy,"Oil, Gas & Consumable Fuels",AMERICAN INTL PETROLEUM CORP,-0.23,-0.17,,,,,,,,,,,,,,,,2
Energy,Energy,"Oil, Gas & Consumable Fuels",AMERICAN LIBERTY PETRO -OLD,,,,,,,,,,-0,0,0,-0.02,0,,,,5
Energy,Energy,"Oil, Gas & Consumable Fuels",AMERICAN MIDSTREAM PRTNRS LP,,,,,,,,,,,-0.81,-1.23,-0.7,-7.17,-8.54,-6,,6
Energy,Energy,"Oil, Gas & Consumable Fuels",AMERICAN OIL & GAS INC,,,,-0.03,-0.02,0.02,0,-0.09,-0.51,-0.21,,,,,,,,7
Energy,Energy,"Oil, Gas & Consumable Fuels",AMERICAN RESOURCES OFFSHORE,-0.01,,,,,,,,,,,,,,,,,1
Energy,Energy,"Oil, Gas & Consumable Fuels",AMERICAN SANDS ENERGY CORP,,,,,,,,,,,,,,-0.12,-0.11,,,2
Energy,Energy,"Oil, Gas & Consumable Fuels",AMERICAN STANDARD ENERGY CP,,,,,,,,,,,-0.24,-0.39,-1.63,,,,,3
Energy,Energy,"Oil, Gas & Consumable Fuels",AMYRIS INC,,,,,,,,,-0.97,-1.5,-1.9,-3.99,-3.62,-3.12,0.03,-1.75,,8
Energy,Energy,"Oil, Gas & Consumable Fuels",ANADARKO PETROLEUM CORP,2.21,-0.365,1.66,2.485,3.205,5.245,6.06,8.09,6.87,-0.28,1.53,-5.32,4.76,1.58,-3.47,-13.18,,16
Energy,Energy,"Oil, Gas & Consumable Fuels",ANDATEE CHINA MARINE FUEL,,,,,,,,0.21,0.16,0.7,0.94,0.5,0.17,-0.1,,,,7
Energy,Energy,"Oil, Gas & Consumable Fuels",ANDERSON EXPLORATION LTD,1.29,2.91,,,,,,,,,,,,,,,,2
Energy,Energy,"Oil, Gas & Consumable Fuels",ANTERO MIDSTREAM PARTNERS LP,,,,,,,,,,,,,-0.03,-0.09,0.11,0.75,,4
Energy,Energy,"Oil, Gas & Consumable Fuels",ANTERO RESOURCES CORP,,,,,,,,,,,,,0.86,-0.09,2.56,3.43,,4
Energy,Energy,"Oil, Gas & Consumable Fuels",APACHE CORP,2.571,2.443,1.829,3.38,5.1,7.96,7.72,8.45,2.11,-0.87,8.53,11.75,4.95,5.53,-12.72,-59.16,,16
Energy,Energy,"Oil, Gas & Consumable Fuels",APCO OIL AND GAS INTL INC,0.755,0.287,0.168,0.423,0.527,1.015,1.36,1.06,0.81,0.8,0.88,1.08,1.33,0.63,,,,14
Energy,Energy,"Oil, Gas & Consumable Fuels",APOLLO RESOURCES INTL INC,-0.36,-0.5,-0.42,-0.2,-0.08,-0.51,,,,,,,,,,,,6
Energy,Energy,"Oil, Gas & Consumable Fuels",APPROACH RESOURCES INC,,,,,,0.61,1.08,0.14,1.13,-0.25,0.34,0.25,0.18,1.85,1.43,-4.3,,11
Energy,Energy,"Oil, Gas & Consumable Fuels",ARC LOGISTICS PARTNERS LP,,,,,,,,,,,,0.44,0.45,1.06,0.05,0.33,,5
Energy,Energy,"Oil, Gas & Consumable Fuels",ARCH COAL INC,-1.65,0.75,-0.25,1.3,9.55,1.75,18.3,12.3,24.7,2.8,9.8,7.5,-32.4,-35.2,-26.3,-136.86,,16
Energy,Energy,Energy Equipment & Services,ARCHROCK INC,2.462,3.077,-2.892,-4.123,-1.969,-1.262,2.615,0.76,-14.68,-4.12,-2.37,-5.34,-1.68,0.9,0.38,-2.44,,16
Energy,Energy,Energy Equipment & Services,ARCHROCK PARTNERS LP,,,,,7.74,6.64,8.75,1.33,1.62,0.68,-0.9,0.09,0.14,1.18,0.89,-1.71,,12
Energy,Energy,"Oil, Gas & Consumable Fuels",ARDMORE SHIPPING CORP,,,,,,,,,,,,-0.16,-0.25,-0.21,0.07,1.23,,5
Energy,Energy,"Oil, Gas & Consumable Fuels",ARENA RESOURCES INC,-0.02,-0.005,-0.045,0.06,0.165,0.425,0.825,1.07,2.28,1.1,,,,,,,,10
Energy,Energy,"Oil, Gas & Consumable Fuels",ARETE INDUSTRIES INC,,0,-2,-1,-1,0,0,0,0,0,0,0.04,-0.16,0.31,0.01,-0.37,,15
Energy,Energy,"Oil, Gas & Consumable Fuels",ARLINGTON TANKERS LTD,,,0.37,0.38,1.31,1.41,1.38,0.76,,,,,,,,,,6
Energy,Energy,"Oil, Gas & Consumable Fuels",ASCENT ENERGY INC -REDH,,,,,,-5.25,,,,,,,,,,,,1
Energy,Energy,Energy Equipment & Services,ASPEN AEROGELS INC,,,,,,,,,,,,,-0.39,0.06,-2.85,-0.28,,4
Energy,Energy,"Oil, Gas & Consumable Fuels",ASPEN EXPLORATION CORP -OLD,0.09,0.46,-0.02,0.01,0.03,0.23,0.44,0.13,0.11,-0.05,,,,,,,,10
Energy,Energy,"Oil, Gas & Consumable Fuels",ASPEN GROUP RESOURCES CORP,0,0.11,-0.45,-0.05,-0.02,-0.06,-0.14,-0.02,-0.02,,,,,,,,,9
Energy,Energy,"Oil, Gas & Consumable Fuels",ASSURE ENERGY INC,0,-0.002,-0.03,-0.61,-0.15,,,,,,,,,,,,,5
Energy,Energy,"Oil, Gas & Consumable Fuels",ATHLON ENERGY INC,,,,,,,,,,,,-0.01,0.65,0.71,,,,3
Energy,Energy,"Oil, Gas & Consumable Fuels",ATLAS ENERGY GROUP LLC,,,,0.44,0.66,1.16,1.58,-1.32,-5.36,-0.34,-0.86,1.82,-2.04,-2.94,-7.42,-8.82,,13
