GICS Econ Sect (Descr),GICS Ind Group (Descr),GICS Industry (Descr),Company Name,1/1/2000,1/1/2001,1/1/2002,1/1/2003,1/1/2004,1/1/2005,1/1/2006,1/1/2007,1/1/2008,1/1/2009,1/1/2010,1/1/2011,1/1/2012,1/1/2013,1/1/2014,1/1/2015,1/1/2016,ActiveYears
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),KILROY REALTY CORP,1.76,1.46,1.17,1.66,0.67,-0.11,1.08,0.96,1.05,0.47,0.05,-0.2,-0.24,0.01,0.52,2.44,,16
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),KIMCO REALTY CORP,0.963,1.1,1.1,1.05,1.21,1.42,1.39,1.36,0.69,-0.15,0.19,0.26,0.27,0.47,0.77,2.01,,16
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),KITE REALTY GROUP TRUST,,,0.52,0.32,-0.12,2.32,1.4,1.64,0.96,0.28,-0.56,-0.04,-1.08,-0.36,-0.29,0.19,,14
Real Estate,Real Estate,Real Estate Management & Development,LAACO LTD,,,,,,,,,,,67.7,67.31,,,,,,2
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),LAMAR ADVERTISING CO  -CL A,-1.04,-1.11,-0.36,-0.39,0.12,0.39,0.42,0.47,0.1,-0.64,-0.44,0.09,0.1,0.42,2.66,2.72,,16
Real Estate,Real Estate,Real Estate Management & Development,LANDMARK INFRAST PRTNS LP,,,,,,,,,,,,,0.2,0.74,-0.34,-0.04,,4
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),LASALLE HOTEL PROPERTIES,0.32,0.26,-0.31,-0.4,0.23,0.67,1.86,0.77,0.25,-0.34,-0.35,0.15,0.52,0.73,1.89,1.09,,16
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),LEXINGTON REALTY TRUST,1.15,0.95,1.12,0.81,0.79,0.04,-0.33,-0.58,-0.18,-1.75,-0.25,-0.42,0.96,-0.15,0.17,0.44,,16
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),LIBERTY PROPERTY TRUST,2.23,2.19,1.96,1.92,1.76,2.46,1.72,1.38,1.34,0.3,1.06,1,1.06,0.7,1.16,1.61,,16
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),LIFE STORAGE INC,1.91,1.74,1.66,1.47,1.45,1.86,1.9,1.81,1.68,0.87,1.2,1.11,1.65,2.27,2.68,3.18,,16
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),LTC PROPERTIES INC,0.63,-0.75,0.17,0.22,0.73,1.51,1.21,1.33,1.24,1.27,1.19,1.37,1.58,1.56,2.01,1.97,,16
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),MACERICH CO,1.14,1.78,1.02,1.67,1.19,0.84,0.65,1.01,1.29,1.83,0.19,1.46,2.03,1.07,10.46,3.08,,16
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),MACK-CALI REALTY CORP,3.18,2.33,2.44,2.39,1.6,1.41,1.35,1.06,0.79,0.71,0.62,0.81,0.47,-0.88,0.32,-1.41,,16
Real Estate,Real Estate,Real Estate Management & Development,MANGO CAPITAL INC,,-11.34,-6.21,-0.91,-0.29,-0.34,0.12,-0.24,0.11,-0.01,-0.08,,,,,,,10
Real Estate,Real Estate,Real Estate Management & Development,MARCUS & MILLICHAP INC,,,,,,,,,,,,0.35,0.74,0.22,1.27,1.71,,5
Real Estate,Real Estate,Real Estate Management & Development,MAUI LAND & PINEAPPLE CO,0.06,1.05,-0.79,0.54,-0.06,2.02,1,1.03,-9.98,-11,1.02,-0.52,-0.27,-0.16,0.94,0.36,,16
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),MAXUS REALTY TRUST INC,0.2,1.32,0.16,-0.16,-0.62,-1.08,-0.43,-1.05,-1.5,0.07,-1,-0.59,,,,,,12
Real Estate,Real Estate,Real Estate Management & Development,MAYS (J.W.) INC,0.5,0.62,0.62,0.57,0.56,0.17,0.71,1.02,-0.04,0.38,0.33,0.37,0.63,0.33,0.37,1.1,0.75,17
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),MEDEQUITIES REALTY TRUST INC,,,,,,,,,,,,,,,,0.42,,1
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),MEDICAL PROPERTIES TRUST,,,,,0.15,0.61,0.75,0.84,0.44,0.48,0.12,0.16,0.56,0.59,0.29,0.64,,12
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),MEREDITH ENTERPRISES INC,3.3,-2.58,0.04,0.2,0.59,,,,,,,,,,,,,5
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),MGM GROWTH PROPERTIES LLC,,,,,,,,,,,,,,,-4.92,-5.24,,2
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),MID-AMERICA APT CMNTYS INC,0.79,0.78,-0.03,-0.17,0.22,0.27,0.27,0.63,0.6,0.65,0.57,0.95,1.58,0.71,1.88,4.41,,16
Real Estate,Real Estate,Real Estate Management & Development,MILLER INDUSTRIES INC,0.03,0.06,0.05,0.02,0.06,0.05,0.05,0.08,-0.01,0.08,0.03,0.01,,0,0.03,0.03,,15
Real Estate,Real Estate,Real Estate Management & Development,MONGOLIA GROWTH GROUP LTD,,,,,,,,,,-0.01,-0.1,0.06,-0.18,-0.01,0.1,-0.2,,7
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),MONMOUTH RE INVESTMENT CP,0.44,0.43,0.4,0.44,0.47,0.5,0.32,0.2,0.05,-0.03,0.28,0.31,0.33,0.3,0.23,0.29,0.31,17
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),MONOGRAM RESIDENTIAL TRUST,,,,,,,,,,,,,-0.16,-0.08,-0.04,0.44,,4
Real Estate,Real Estate,Real Estate Management & Development,NAM TAI PROPERTY INC,0.797,0.267,0.573,1.04,1.57,1.19,0.93,1.56,0.68,0.04,0.33,0.01,1.51,0.91,-0.12,-0.31,-0.26,17
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),NATIONAL HEALTH INVESTORS,1.31,-0.08,0.89,1.57,2,1.94,2.27,2.85,2,2.11,2.25,2.63,2.68,2.77,3.04,3.96,,16
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),NATIONAL RETAIL PROPERTIES,1.26,0.92,1.04,1.09,0.87,0.91,1.18,1.18,1.31,0.62,0.77,0.95,1,1.07,1.24,1.21,,16
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),NATIONAL STORAGE AFFILIATES,,,,,,,,,,,,,,-0.06,0,0.58,,3
Real Estate,Real Estate,Real Estate Management & Development,NEW ENGLAND REALTY ASSC  -LP,1.423,1.28,1.3,0.533,0.303,0.67,0.27,0.22,-0.823,0.403,-0.343,0.377,0.92,0.5,0.27,1,,16
