GICS Econ Sect (Descr),GICS Ind Group (Descr),GICS Industry (Descr),Company Name,1/1/2000,1/1/2001,1/1/2002,1/1/2003,1/1/2004,1/1/2005,1/1/2006,1/1/2007,1/1/2008,1/1/2009,1/1/2010,1/1/2011,1/1/2012,1/1/2013,1/1/2014,1/1/2015,1/1/2016,ActiveYears
Consumer Staples,Household & Personal Products,Personal Products,NUTRACEUTICAL INTL CORP,0.49,0.64,1.11,1.13,1.19,1.09,1.32,1.17,1.09,-1.29,1.57,1.52,1.59,1.74,1.62,1.59,2,17
Consumer Staples,Household & Personal Products,Personal Products,NUTRAFUELS INC,,,,,,,,,,,,,,-0.11,-0.1,,,2
Consumer Staples,Household & Personal Products,Personal Products,NUTRASTAR INTERNATIONAL INC,,,,,,,-1.149,1.149,36.782,0.59,0.8,1.12,1.1,1.38,1.34,,,9
Consumer Staples,Household & Personal Products,Personal Products,NUVIM INC,,,,-0.49,-0.47,-0.52,-0.2,-0.1,-0.05,-0.04,0,,,,,,,8
Consumer Staples,Food & Staples Retailing,Food & Staples Retailing,NYER MEDICAL GROUP INC,-0.09,-0.09,0.07,0.13,-0.01,0.05,0.22,0.02,-0.12,-0.06,,,,,,,,10
Consumer Staples,Household & Personal Products,Household Products,OCEAN BIO-CHEM INC,-0.055,0.027,0.03,0.07,0.03,-0.32,0.06,0.09,0.02,0.14,0.26,0.3,0.24,0.17,0.23,0.05,,16
Consumer Staples,Food Beverage & Tobacco,Food Products,ODWALLA INC,0.44,-0.04,,,,,,,,,,,,,,,,2
Consumer Staples,Household & Personal Products,Household Products,OIL DRI CORP AMERICA,0.312,0.128,-0.152,0.44,0.736,0.952,0.768,1.14,1.31,1.37,1.33,1.29,0.86,2.12,1.2,1.63,1.93,17
Consumer Staples,Food Beverage & Tobacco,Food Products,OMEGA PROTEIN CORP,-0.7,0.16,0.51,0.24,0.13,-0.29,0.19,0.72,0.69,-0.33,0.97,1.77,0.21,1.5,0.87,1.1,,16
Consumer Staples,Household & Personal Products,Personal Products,OMNI NUTRACEUTICALS INC,-0.67,,,,,,,,,,,,,,,,,1
Consumer Staples,Food Beverage & Tobacco,Food Products,OPTA FOOD INGREDIENTS INC,-0.04,-0.28,,,,,,,,,,,,,,,,2
Consumer Staples,Household & Personal Products,Personal Products,ORALABS HOLDING CORP,0.3,0.32,0.1,0,-0.12,0.02,,,,,,,,,,,,6
Consumer Staples,Household & Personal Products,Household Products,ORCHIDS PAPER PRODUCTS,,,,,0.34,0.313,0.12,0.42,0.82,2,0.8,0.83,1.22,1.69,1.12,1.39,,12
Consumer Staples,Food Beverage & Tobacco,Food Products,ORIGIN AGRITECH LTD,,,,0.25,0.56,0.19,0.41,-0.94,-0.28,-0.26,0.32,-0.16,-0.01,0.05,-0.07,-0.1,-0.43,14
Consumer Staples,Food Beverage & Tobacco,Food Products,OTIS SPUNKMEYER HLDGS -REDH,,,,,,-0.09,,,,,,,,,,,,1
Consumer Staples,Household & Personal Products,Personal Products,OUTSOURCING SVCS GROUP INC,-1.1,-1.08,,,,,,,,,,,,,,,,2
Consumer Staples,Food Beverage & Tobacco,Food Products,OVERHILL FARMS INC,,,,-0.53,-0.14,0.25,0.34,0.3,0.66,0.52,0.48,0.09,0.2,,,,,13
Consumer Staples,Household & Personal Products,Personal Products,PACIFICHEALTH LABORATORIES,-0.21,0.05,-0.42,-0.2,-0.25,-0.06,0.19,-0.1,-0.15,-0.11,-0.05,-0.02,,,,,,12
Consumer Staples,Food Beverage & Tobacco,Food Products,PACKAGED ICE INC,-0.37,-1.19,-0.76,,,,,,,,,,,,,,,3
Consumer Staples,Food Beverage & Tobacco,Beverages,PANACHE BEVERAGE INC,,,,,,,,,,,,-0.06,-0.12,-0.17,,,,3
Consumer Staples,Food Beverage & Tobacco,Beverages,PANAMERICAN BEVERAGES  -CL A,-3.92,0.94,0.28,,,,,,,,,,,,,,,3
Consumer Staples,Food & Staples Retailing,Food & Staples Retailing,PANTRY INC,0.77,-0.15,0.1,0.83,0.8,2.74,3.95,1.17,1.43,2.66,-7.42,0.44,-0.11,-0.13,0.58,,,15
Consumer Staples,Food Beverage & Tobacco,Food Products,PARADISE INC,2.59,2.12,2.32,1.15,0.14,1.07,0.73,1.61,1.45,0.79,1.34,2.37,1.93,1.5,0.94,0.99,,16
Consumer Staples,Household & Personal Products,Household Products,PARAGON TRADE BRANDS INC,1.12,,,,,,,,,,,,,,,,,1
Consumer Staples,Household & Personal Products,Personal Products,PARLUX FRAGRANCES INC,0.195,-0.285,0.28,0.375,0.6,1.27,-1.53,0.26,-0.21,-0.73,0.06,,,,,,,11
Consumer Staples,Food & Staples Retailing,Food & Staples Retailing,PATHMARK STORES INC,-4.34,-7.96,0.46,0.55,-10.26,-0.92,-0.35,,,,,,,,,,,7
Consumer Staples,Household & Personal Products,Personal Products,PC GROUP INC,-0.58,0.02,-0.26,0,0.09,-0.63,-0.49,-0.36,-1.06,-1.06,-0.17,,,,,,,11
Consumer Staples,Food & Staples Retailing,Food & Staples Retailing,PENN TRAFFIC CO,-4.97,-4.92,,,,-0.55,-3.29,-3.59,-4.04,,,,,,,,,6
Consumer Staples,Food Beverage & Tobacco,Food Products,PENNEXX FOODS INC,-0.52,-0.14,-0.34,,,,,,,,,,,,,,,3
Consumer Staples,Household & Personal Products,Household Products,PENNZOIL-QUAKER STATE CO,0.07,-0.13,,,,,,,,,,,,,,,,2
Consumer Staples,Food Beverage & Tobacco,Beverages,PEPSI BOTTLING GROUP INC,0.775,1.07,1.52,1.56,1.79,1.91,2.22,2.35,0.75,2.84,,,,,,,,10
Consumer Staples,Food Beverage & Tobacco,Beverages,PEPSI-GEMEX SA DE CV  -GDR,0.21,0.26,,,,,,,,,,,,,,,,2
Consumer Staples,Food Beverage & Tobacco,Beverages,PEPSIAMERICAS INC,0.51,0.58,0.89,1.1,1.31,1.45,1.24,1.69,1.88,1.49,,,,,,,,10
Consumer Staples,Food Beverage & Tobacco,Beverages,PEPSICO INC,1.51,1.51,1.89,2.07,2.45,2.43,3.42,3.48,3.26,3.81,3.97,4.08,3.96,4.37,4.31,3.71,,16
Consumer Staples,Food Beverage & Tobacco,Beverages,PEPSICO INC-PRO FORMA,1.44,,,,,,,,,,,,,,,,,1
Consumer Staples,Food Beverage & Tobacco,Beverages,PEPSICO INC-PROFORMA2,,,,,,,,,3.3,3.13,,,,,,,,2
Consumer Staples,Food & Staples Retailing,Food & Staples Retailing,PERFORMANCE FOOD GROUP CO,0.95,1.07,1.5,1.63,1.13,0.97,1.25,1.46,,,,,,,0.16,0.57,0.68,11
Consumer Staples,Food & Staples Retailing,Food & Staples Retailing,PHAR-MOR INC,-1.08,-6.46,-7.51,,,,,,,,,,,,,,,3
Consumer Staples,Food Beverage & Tobacco,Tobacco,PHILIP MORRIS INTERNATIONAL,,,,,,,2.94,2.87,3.33,3.25,3.93,4.85,5.17,5.26,4.76,4.42,,10
Consumer Staples,Food Beverage & Tobacco,Beverages,PHLO CORP,2,-2,,,,,,,,,,,,,,,,2
Consumer Staples,Household & Personal Products,Personal Products,PHYSICIANS FORMULA HOLDINGS,,,,,0.32,0.59,0.04,0.63,-1.41,-0.29,0.04,-0.09,,,,,,8
Consumer Staples,Food Beverage & Tobacco,Food Products,PIERRE FOODS INC,-0.73,0,17.78,14.34,-85.94,21.62,18,,,,,,,,,,,8
Consumer Staples,Food Beverage & Tobacco,Food Products,PILGRIM'S PRIDE CORP,1.27,1.02,0.35,1.36,2.05,3.98,-0.51,0.71,-14.31,-2.06,0.41,-2.32,0.7,2.12,2.75,2.5,,16
Consumer Staples,Food Beverage & Tobacco,Food Products,PINGTAN MARINE ENTERPRISE,,,,,,,,,,,,,,0.6,1.08,0.23,,3
Consumer Staples,Food Beverage & Tobacco,Food Products,PINNACLE FOODS INC,,,,,,,,,,,,-0.42,0.47,0.84,2.15,1.83,,5
Consumer Staples,Household & Personal Products,Personal Products,PLANET BIOPHARMACEUTICALS,-8,-6,-3.5,0.5,-0.46,-0.52,-0.3,,,,,,,,,,,7
Consumer Staples,Household & Personal Products,Personal Products,PLAYTEX PRODUCTS INC,0.58,0.51,1.06,0.3,0.91,0.2,0.48,,,,,,,,,,,7
Consumer Staples,Food Beverage & Tobacco,Food Products,POST HOLDINGS INC,,,,,,,,,,,2.67,-10.47,1.45,0.3,-9.03,-2.33,-0.41,7
Consumer Staples,Food Beverage & Tobacco,Beverages,PREMIER BRANDS INC/WY,,,,,,,,,,,,,-0.16,,,,,1
Consumer Staples,Food Beverage & Tobacco,Food Products,PREMIUM BRANDS HLDGS CORP,-0.49,-0.53,-0.34,-0.07,-1.16,0.4,0.78,1.48,0.98,1.02,0.91,0.67,0.73,0.56,0.45,0.49,,16
Consumer Staples,Food Beverage & Tobacco,Food Products,PREMIUM STANDARD FARMS INC,,,-1.25,-0.15,2.19,1.71,,,,,,,,,,,,4
Consumer Staples,Household & Personal Products,Household Products,PRESS VENTURES INC,,,,,,,,,,,,-0,0,,,,,2
Consumer Staples,Food & Staples Retailing,Food & Staples Retailing,PRICESMART INC,-1.01,0.6,1.67,-4.67,-4.57,-2.19,0.3,0.44,1.32,1.46,1.66,2.07,2.24,2.78,3.07,2.95,2.92,17
Consumer Staples,Food Beverage & Tobacco,Beverages,PRIMO WATER CORP,,,,,,,,,-0.72,-0.43,-0.68,-0.66,-3.93,-0.37,-0.54,0.08,,8
Consumer Staples,Household & Personal Products,Household Products,PROCTER & GAMBLE CO,1.305,1.075,1.63,1.95,2.46,2.83,2.79,3.22,3.86,3.76,3.7,4.12,3.24,4.04,4.16,3.16,3.59,17
Consumer Staples,Household & Personal Products,Household Products,PROCTER & GAMBLE-PRO FORMA,,,,,1.97,,,,,,,,,,,,,1
Consumer Staples,Food Beverage & Tobacco,Food Products,PROVENA FOODS INC,-0.29,-0.09,0.18,0.01,-0.38,-0.13,,,,,,,,,,,,6
Consumer Staples,Food & Staples Retailing,Food & Staples Retailing,PUBLIX SUPER MARKETS INC,0.504,0.524,0.65,0.718,0.928,1.15,1.29,1.41,1.33,1.47,1.7,1.9,1.98,2.12,2.23,2.54,,16
Consumer Staples,Food Beverage & Tobacco,Beverages,PULSE BEVERAGE CORP,,,,,,,,,,,,,-0.1,-0.06,-0.05,-0.04,,4
Consumer Staples,Household & Personal Products,Household Products,PURE BIOSCIENCE INC,-4.078,-2.24,-2.4,-2.88,-1.68,-0.88,-1.52,-1.52,-1.92,-1.84,-1.6,-1.76,-1.6,-0.71,-0.43,-0.19,-0.25,17
Consumer Staples,Food Beverage & Tobacco,Food Products,PURINA MILLS INC,-0.73,,,,,,,,,,,,,,,,,1
Consumer Staples,Food Beverage & Tobacco,Beverages,PYRAMID BREWERIES INC,0,-0.2,0.03,-0.14,-0.32,-0.12,-0.18,-0.05,,,,,,,,,,8
Consumer Staples,Food & Staples Retailing,Food & Staples Retailing,QKL STORES INC,,,,,,,,7.2,10.32,-27.12,11.28,-12.96,-23.6,-9.41,-17.71,-20.51,,9
Consumer Staples,Food Beverage & Tobacco,Food Products,QUAKER OATS CO,2.71,,,,,,,,,,,,,,,,,1
Consumer Staples,Food Beverage & Tobacco,Beverages,QUILMES INDL QUINSA  -ADR,0.66,0.82,-2.51,0.55,1.05,2.36,3.06,,,,,,,,,,,7
Consumer Staples,Household & Personal Products,Personal Products,RADIANT CREATIONS GROUP INC,,,,,,,,,,,,,-25,-112.5,-100,,,3
Consumer Staples,Food Beverage & Tobacco,Food Products,RALCORP HOLDINGS INC,1.21,1.34,1.79,0.25,2.22,2.41,2.46,1.2,5.51,5.16,3.79,2.3,1.04,,,,,13
Consumer Staples,Food Beverage & Tobacco,Food Products,RALSTON PURINA CO,1.51,,,,,,,,,,,,,,,,,1
Consumer Staples,Food Beverage & Tobacco,Beverages,RAVENSWOOD WINERY INC,1.24,,,,,,,,,,,,,,,,,1
Consumer Staples,Household & Personal Products,Personal Products,RBC LIFE SCIENCES INC,,,,,,,0.2,0.8,0.8,-0.2,0.3,0,-0.2,-0.23,-0.27,,,9
Consumer Staples,Food Beverage & Tobacco,Food Products,REDDY ICE HOLDINGS INC,,,-0.76,,60.28,-0.72,0.68,0.43,-5.47,0.19,-1.8,-3.05,,,,,,9
Consumer Staples,Food Beverage & Tobacco,Beverages,REEDS INC,,,,,,-0.18,-0.41,-0.7,-0.43,-0.28,-0.14,-0.09,-0.05,-0.12,-0.06,-0.3,,11
Consumer Staples,Household & Personal Products,Personal Products,REJUVEL BIO-SCIENCES INC,,,,,,,,,,,,,-0.01,-0.01,0,,,3
Consumer Staples,Household & Personal Products,Personal Products,RELIABRAND INC,,,,,,,,,,,,,,-0.02,-0.01,,,2
Consumer Staples,Household & Personal Products,Personal Products,RELIV INTERNATIONAL INC,-0.423,0.141,1.232,2.03,2.38,3.29,3.36,2.17,1.33,1.4,0.98,0.56,0.77,0.42,0.42,-0.7,,16
Consumer Staples,Household & Personal Products,Personal Products,REVLON INC  -CL A,-25.4,-28.7,-54.9,-24.7,-4.7,-2.3,-6.2,-0.3,0.26,0.94,6.3,1.01,0.97,0.47,0.76,1.13,,16
Consumer Staples,Food Beverage & Tobacco,Tobacco,REYNOLDS AMERICAN -PRO FORMA,,,,,,,,,,,,,,,2.75,,,1
Consumer Staples,Food Beverage & Tobacco,Tobacco,REYNOLDS AMERICAN INC,0.435,0.571,0.589,-5.51,0.707,0.835,0.962,1.11,1.145,0.825,1.14,1.205,1.125,1.575,1.355,2.57,,16
Consumer Staples,Food Beverage & Tobacco,Food Products,RICA FOODS INC,0.24,0.11,0.23,-0.1,-0.27,0.38,,,,,,,,,,,,6
Consumer Staples,Food Beverage & Tobacco,Food Products,RICEBRAN TECHNOLOGIES,,,,,-236,-20,4,-18,-80,-34,-16,-10,-10,-12.95,-3.96,-0.9,,12
