GICS Econ Sect (Descr),GICS Ind Group (Descr),GICS Industry (Descr),Company Name,1/1/2000,1/1/2001,1/1/2002,1/1/2003,1/1/2004,1/1/2005,1/1/2006,1/1/2007,1/1/2008,1/1/2009,1/1/2010,1/1/2011,1/1/2012,1/1/2013,1/1/2014,1/1/2015,1/1/2016,ActiveYears
Industrials,Capital Goods,Machinery,KAYDON CORP,1.31,0.95,0.85,1.18,1.38,1.67,2.5,2.81,2.27,1.37,1.67,1.52,0.02,,,,,13
Industrials,Capital Goods,Construction & Engineering,KBR INC,,,,,,,0.48,1.08,1.86,1.8,2.08,3.18,0.97,0.5,-8.66,1.4,,10
Industrials,Capital Goods,Construction & Engineering,KEITH COMPANIES INC,0.95,0.89,1.15,0.95,1.08,,,,,,,,,,,,,5
Industrials,Capital Goods,Aerospace & Defense,KELLSTROM INDUSTRIES INC,-2.52,,,,,,,,,,,,,,,,,1
Industrials,Commercial & Professional Services,Professional Services,KELLY SERVICES INC  -CL A,2.44,0.46,0.52,0.14,0.6,1.1,1.59,1.48,-2.35,-3.01,0.71,1.72,1.31,1.54,0.61,1.39,,16
Industrials,Capital Goods,Machinery,KELSO TECHNOLOGIES INC,,,,,,,,,,,,,,0.06,0.09,-0.05,,3
Industrials,Transportation,Road & Rail,KENAN TRANSPORT CO,2.19,,,,,,,,,,,,,,,,,1
Industrials,Capital Goods,Machinery,KENNAMETAL INC,0.86,0.88,0.62,0.26,1.03,1.615,3.54,2.305,2.18,-1.4,0.59,2.8,3.83,2.56,2.01,-4.71,-2.83,17
Industrials,Capital Goods,Machinery,KEY TECHNOLOGY INC,-0.12,-0.69,0.46,1.21,0.74,0.53,-0.15,1.41,1.38,-0.1,0.69,0.27,0.08,0.69,-0.86,-0.8,-0.11,17
Industrials,Commercial & Professional Services,Commercial Services & Supplies,KEY3MEDIA GROUP INC,0.15,-0.21,-6.16,,,,,,,,,,,,,,,3
Industrials,Capital Goods,Aerospace & Defense,KEYW HOLDING CORP,,,,,,,,,,-0.09,0.45,0.02,0.04,-0.29,-0.34,-1.51,,7
Industrials,Commercial & Professional Services,Professional Services,KFORCE INC,-0.01,-0.38,-0.42,0.17,0.73,0.58,0.81,0.98,-2.26,0.33,0.52,0.72,-1,0.32,0.94,1.53,,16
Industrials,Commercial & Professional Services,Commercial Services & Supplies,KIMBALL INTERNATIONAL  -CL B,1.2,0.42,0.91,0.15,0.57,0.5,0.58,0.6,0,0.47,0.29,0.13,0.31,0.52,0.87,0.29,0.56,17
Industrials,Commercial & Professional Services,Commercial Services & Supplies,KIMMINS CORP,500,,,,,,,,,,,,,,,,,2
Industrials,Commercial & Professional Services,Commercial Services & Supplies,KINDERCARE LEARNING CENTERS,0.86,0.83,0.71,0.82,,,,,,,,,,,,,,4
Industrials,Transportation,Marine,KIRBY CORP,0.7,0.825,0.57,0.845,1.01,1.37,1.82,2.33,2.94,2.34,2.16,3.35,3.75,4.46,4.95,4.12,,16
Industrials,Transportation,Air Freight & Logistics,KITTY HAWK INC,,,-0.3,0.05,0.13,-0.17,-0.3,,,,,,,,,,,5
Industrials,Capital Goods,Machinery,KLEANGAS ENERGY TECHNOLOGIES,,,,,,,,,,,,,,0,,,,1
Industrials,Transportation,Airlines,KLM ROYAL DUTCH AIR  -ADR,1.42,-2.94,-4.55,0.61,,,,,,,,,,,,,,4
Industrials,Capital Goods,Aerospace & Defense,KLX INC,,,,,,,,,,,,,2.58,2.84,1.69,-7.39,,4
