GICS Econ Sect (Descr),GICS Ind Group (Descr),GICS Industry (Descr),Company Name,1/1/2000,1/1/2001,1/1/2002,1/1/2003,1/1/2004,1/1/2005,1/1/2006,1/1/2007,1/1/2008,1/1/2009,1/1/2010,1/1/2011,1/1/2012,1/1/2013,1/1/2014,1/1/2015,1/1/2016,ActiveYears
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,ENERGIS PLC  -ADR,-0.44,,,,,,,,,,,,,,,,,1
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,ENVENTIS CORP,0.58,0.63,-1.19,0.61,0.59,0.64,0.4,0.65,0.61,0.86,0.91,0.63,0.62,0.57,,,,14
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,EPHONE TELECOM INC,,-0.28,0.01,,,,,,,,,,,,,,,2
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,EQUANT NV  -ADR,-0.54,-1.56,-2.01,-1.22,-0.94,,,,,,,,,,,,,5
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,ESAT INC,-0.51,,,,,,,,,,,,,,,,,1
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,ESCHELON TELECOM INC,,,,-5.21,-0.82,-5.32,-0.17,,,,,,,,,,,4
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,FAIRPOINT COMMUNICATIONS INC,,,,,-2.57,0.89,0.88,0.16,-0.85,-2.7,-3.15,6.66,-5.9,-3.95,-5.15,3.39,,12
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,FIBERNET TELECOM GROUP INC,-780.005,,-51,-7.5,-3.7,-2.69,-1.09,-0.66,-0.22,,,,,,,,,9
Telecommunication Services,Telecommunication Services,Wireless Telecommunication Services,FIBERTOWER CORP,,,,,,,-4,-19,-17.3,-0.13,-1.05,,,,,,,5
Telecommunication Services,Telecommunication Services,Wireless Telecommunication Services,FIRST AVE NETWORKS INC,-3.82,-9.79,-1.39,-0.21,-0.67,-0.19,,,,,,,,,,,,6
