GICS Econ Sect (Descr),GICS Ind Group (Descr),GICS Industry (Descr),Company Name,1/1/2000,1/1/2001,1/1/2002,1/1/2003,1/1/2004,1/1/2005,1/1/2006,1/1/2007,1/1/2008,1/1/2009,1/1/2010,1/1/2011,1/1/2012,1/1/2013,1/1/2014,1/1/2015,1/1/2016,ActiveYears
Information Technology,Technology Hardware & Equipment,Communications Equipment,LOTUS PACIFIC INC,-0.8,-0.96,,,,,,,,,,,,,,,,2
Information Technology,Software & Services,Internet Software & Services,LOUDEYE CORP,-13.3,-18.4,-7.5,-3.9,-2.2,-2.4,,,,,,,,,,,,6
Information Technology,Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components",LOWRANCE ELECTRONICS INC,0.66,0.01,0.63,1.31,2.33,1.9,,,,,,,,,,,,6
Information Technology,Software & Services,Internet Software & Services,LOYALTYPOINT INC,0.25,-0.88,-0.54,-0.08,-0.1,,,,,,,,,,,,,5
Information Technology,Software & Services,Internet Software & Services,LQ CORPORATION INC,-10.857,-11.714,-6.071,-2.571,-0.26,-0.24,-0.6,,,,,,,,,,,7
Information Technology,Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components",LRAD CORP,-0.49,-0.38,-0.6,-0.67,-0.37,-0.5,-0.31,-0.18,-0.21,-0.03,0.1,0.16,0.05,0.04,0.1,0.29,-0.04,17
Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,LSI CORP,0.76,-2.84,-0.79,-0.82,-1.21,-0.01,0.43,-3.87,-0.96,-0.07,0.06,0.15,0.35,0.23,,,,14
Information Technology,Technology Hardware & Equipment,Semiconductor Equipment & Products,LSI LOGIC CORP-PRO FORMA,0.38,,,,,,,,,,,,,,,,,1
Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,LSI LOGIC CORP-PRO FORMA2,,,,,,-0.36,0.03,,,,,,,,,,,2
Information Technology,Software & Services,Internet Software & Services,LTWC CORP,-3.04,-0.23,-0.04,,,,,,,,,,,,,,,3
Information Technology,Technology Hardware & Equipment,Communications Equipment,LUCENT TECHNOLOGIES INC,0.52,-4.18,-3.51,-0.29,0.47,0.27,0.12,,,,,,,,,,,7
Information Technology,Technology Hardware & Equipment,Communications Equipment,LUMENON INNOVATIVE LIGHTWAVE,-5.95,-1.04,-0.4,,,,,,,,,,,,,,,3
Information Technology,Technology Hardware & Equipment,Communications Equipment,LUMENTUM HOLDINGS INC,,,,,,,,,,,,,,0.11,0.18,-0.06,-0.05,4
Information Technology,Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components",LUMERA CORP,,,-1.41,-1.31,-0.89,-0.63,-0.7,-0.8,,,,,,,,,,6
Information Technology,Software & Services,Internet Software & Services,LUMINANT WORLDWIDE CORP,-10.55,,,,,,,,,,,,,,,,,1
Information Technology,Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components",LUNA INNOVATIONS INC,,,,,0.42,-0.2,-0.96,-0.77,-0.57,-1.82,-0.23,-0.11,-0.11,-0.29,-0.23,-0.26,,12
Information Technology,Software & Services,IT Services,LUXOFT HOLDING INC,,,,,,,,,,,,1.11,1.15,1.56,1.93,2.13,,5
Information Technology,Software & Services,Internet Software & Services,LYRIS INC,-5.7,-1.05,-0.75,-0.6,-0.45,-0.15,0.45,-0.15,-0.9,-2.85,-0.45,-0.9,-1.18,-0.03,-0.52,,,15
Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,M/ACOM TECHNOLOGY SOLUTIONS,,,,,,,,,,,,-0.04,-0.02,0.59,-0.23,-0.11,-0.07,6
Information Technology,Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components",MACE SECURITY INTL INC,-0.02,0.08,0,-0.28,-0.47,-0.33,-0.48,-0.6,-0.92,-0.57,-0.62,-0.13,-0.06,-0.06,-0.04,-0.01,,16
Information Technology,Software & Services,Software,MACROMEDIA INC,0.26,-5.31,0.03,0.6,0.6,,,,,,,,,,,,,5
Information Technology,Software & Services,Software,MACROMEDIA INC-PRO FORMA,-1.39,,,,,,,,,,,,,,,,,1
Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,MACRONIX INTL LTD  -ADR,1.568,-0.107,-1.498,-1.061,0.034,-0.724,0.206,0.48,0.44,,,,,,,,,9
Information Technology,Software & Services,Software,MACROVISION SLUTINS-PROFORMA,,,,,,,,-0.23,,,,,,,,,,1
Information Technology,Software & Services,Software,MADE2MANAGE SYSTEMS INC,-0.54,-0.98,-0.14,,,,,,,,,,,,,,,3
Information Technology,Technology Hardware & Equipment,Communications Equipment,MADGE NETWORKS NV,-0.05,0.4,,,,,,,,,,,,,,,,2
Information Technology,Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components",MAGAL SECURITY SYSTEMS LTD,0.359,0.386,0.231,0.286,0.12,-0.31,0.09,0.02,-3.11,-0.52,-0.6,0.78,0.26,-0.28,0.21,0.19,,16
Information Technology,Software & Services,Software,MAGIC SOFTWARE ENTERPRISES,0.03,-1.45,-0.19,0.1,0.13,-0.15,-0.16,0.04,0.14,0.19,0.29,0.41,0.44,0.43,0.36,0.37,,16
Information Technology,Software & Services,Software,MAGMA DESIGN AUTOMATION INC,-5.95,-2.07,0.1,0.36,-0.25,-0.61,-1.68,-0.76,-2.86,-0.07,-0.05,,,,,,,11
Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,MAGNACHIP SEMICONDUCTOR CORP,,,,,,,-4.54,-3.68,,21.99,1.96,0.56,5.29,-1.82,-3.44,-2.47,,9
Information Technology,Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components",MAGSTAR TECHNOLOGIES INC,-620,-740,-560,120,-40,20,160,,,,,,,,,,,7
Information Technology,Software & Services,IT Services,MAI SYSTEMS CORP,10.5,42,4.5,3,-3,,,,,,,,,,,,,5
Information Technology,Software & Services,Internet Software & Services,MAINSPRING INC,-2.98,,,,,,,,,,,,,,,,,1
Information Technology,Software & Services,Software,MAJESCO,,,,,,,,,,,,,,0.09,-0.02,-0.1,,3
Information Technology,Software & Services,Software,MAKEMUSIC INC,-9.6,-5.8,-3.6,-1.39,-0.15,-0.14,0.07,0.16,0.11,0.74,0.21,0,-0.74,,,,,13
Information Technology,Technology Hardware & Equipment,"Technology Hardware, Storage & Peripherals",MAKISM 3D CORP,,,,,,,,,,,,,,0,0,,,2
Information Technology,Software & Services,Software,MAM SOFTWARE GROUP INC,,,,,,,,,,,-0.1,0.19,0.29,0.24,0.13,0.22,0.29,7
Information Technology,Software & Services,IT Services,MANATRON INC,-0.27,0.06,0.4,1.15,0.57,-0.97,0.19,,,,,,,,,,,7
Information Technology,Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components",MANCHESTER TECHNOLOGIES INC,0.51,0.21,0.12,-0.32,0.28,,,,,,,,,,,,,5
Information Technology,Software & Services,Software,MANHATTAN ASSOCIATES INC,0.162,0.15,0.22,0.185,0.185,0.162,0.177,0.292,0.237,0.185,0.327,0.55,0.66,0.88,1.09,1.41,,16
Information Technology,Software & Services,IT Services,MANTECH INTL CORP,0.386,0.873,0.89,1.1,0.76,1.62,1.66,1.97,2.58,3.13,3.45,3.64,2.57,-0.17,1.27,1.36,,16
Information Technology,Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components",MANTRA VENTURE GROUP INC,,,,,,,,,,,,,-0.03,-0.02,-0.03,-0.02,,4
Information Technology,Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components",MANUFACTURERS SERVICES LTD,-0.88,-2.86,-0.59,,,,,,,,,,,,,,,3
Information Technology,Software & Services,Software,MANUGISTICS GROUP INC,-0.48,-1.69,-3.04,-1.43,-0.67,-0.15,,,,,,,,,,,,6
Information Technology,Software & Services,Software,MAPICS INC,-0.66,-1.48,0.77,0.18,0.45,,,,,,,,,,,,,5
Information Technology,Software & Services,Software,MAPINFO CORP,0.6,0.2,-0.16,-0.07,0.29,0.5,0.46,,,,,,,,,,,7
Information Technology,Software & Services,Internet Software & Services,MARCHEX INC,,,,-0.26,-0.05,0.04,0.07,-0.04,-3.51,-0.07,-0.1,0.08,-1.06,0.03,-0.49,-0.01,,13
Information Technology,Technology Hardware & Equipment,Communications Equipment,MARCONI CORP PLC  -ADR,-0.28,-6,-1.26,-2.26,0.4,,,,,,,,,,,,,5
Information Technology,Software & Services,Internet Software & Services,MAREX INC,-63.9,-26.7,,,,,,,,,,,,,,,,2
Information Technology,Software & Services,Internet Software & Services,MARIMBA INC,-0.42,-0.56,-0.44,0.12,,,,,,,,,,,,,,4
Information Technology,Software & Services,Internet Software & Services,MARIN SOFTWARE INC,,,,,,,,,,,,-0.56,-0.86,-1.12,-0.97,-0.91,,5
Information Technology,Software & Services,Software,MARINE DRIVE MOBILE CP -OLD,,,,,,,,,,,0,0,-7,,,,,3
Information Technology,Software & Services,Software,MARKET & RESEARCH CORP,,,,,0,0,0,0,-0.49,-0.1,,,,,,,,6
Information Technology,Software & Services,Internet Software & Services,MARKET LEADER INC,,,0.12,0.14,0.39,0.59,-0.12,-0.51,-0.54,-0.3,-0.58,-0.56,-0.3,,,,,11
Information Technology,Software & Services,Internet Software & Services,MARKETO INC,,,,,,,,,,,,-0.63,-0.96,-1.29,-1.35,-1.68,,5
Information Technology,Software & Services,Internet Software & Services,MARKETWATCH INC,-5.83,-4.6,-0.57,0.15,,,,,,,,,,,,,,4
Information Technology,Software & Services,Software,MARNETICS BROADBAND TECH LTD,-4.15,-2.11,-0.41,-0.24,,,,,,,,,,,,,,4
Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,MARVELL TECHNOLOGY GROUP LTD,-0.887,-0.908,-0.153,0.09,0.265,0.585,-0.04,-0.19,0.24,0.57,1.39,1.01,0.55,0.64,0.85,-1.59,,16
Information Technology,Software & Services,Internet Software & Services,MASERGY COMMUNCTNS INC -REDH,,,,,,,,,,0.24,1.72,,,,,,,2
Information Technology,Software & Services,Software,MASSIVE INTERACTIVE INC,,,,,,,,,,,,,0,0.02,0.05,,,3
Information Technology,Software & Services,IT Services,MASTERCARD INC,,,,-0.391,0.238,0.267,0.037,0.805,-0.195,1.119,1.41,1.49,2.202,2.57,3.11,3.36,,13
Information Technology,Software & Services,Internet Software & Services,MATCH GROUP INC,,,,,,,,,,,,,,0.53,0.63,0.5,,3
Information Technology,Software & Services,Internet Software & Services,MATCHNET INC-REDH,,,-0.03,-0.57,,,,,,,,,,,,,,2
Information Technology,Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components",MATECH CORP,-20,-70,-60,-90,-350,-200,,-680,-39.44,,,,,,,,,9
Information Technology,Software & Services,Software,MATERIALISE NV  -ADR,,,,,,,,,,,,,0.05,0.12,0.06,-0.07,,4
Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,MATHSTAR INC-OLD,,,,-0.7,-2.8,-7.8,-6.3,-2.95,-1.59,,,,,,,,,6
Information Technology,Software & Services,Software,MATRIXONE INC,-0.36,0.19,-0.62,-0.52,-0.33,-0.4,,,,,,,,,,,,6
Information Technology,Software & Services,IT Services,MATTERSIGHT CORP,-0.1,-13.42,-7.86,-3.48,-1.22,-1.43,-1.86,-2.4,-2.14,-0.9,-1.06,-1.29,-1.01,-0.7,-0.74,-0.7,,16
Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,MATTSON TECHNOLOGY INC,0.5,-9.14,-2.23,-0.63,0.74,0.22,0.33,0.53,-1.86,-1.35,-0.67,-0.32,-0.33,-0.19,0.14,0.14,,16
Information Technology,Software & Services,Software,MAVENIR SYSTEMS INC,,,,,,,,,,,,-0.94,-0.67,-0.66,-1,,,4
Information Technology,Technology Hardware & Equipment,"Technology Hardware, Storage & Peripherals",MAX INTERNET COMM INC,,,,,,,,,,,,,,,,,,1
Information Technology,Software & Services,Software,MAX SOUND CORP,,,,,,,,,,,-0.03,-0.02,-0.02,-0.03,-0.03,-0.08,,6
Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,MAXIM INTEGRATED PRODUCTS,1.01,1.03,0.8,0.96,1.28,1.66,1.19,0.89,0.99,0.03,0.41,1.65,1.21,1.55,1.25,0.73,0.8,17
Information Technology,Software & Services,Internet Software & Services,MAXIMUM DYNAMICS INC,,,-0.02,-0.12,,,,,,,,,,,,,,2
Information Technology,Software & Services,IT Services,MAXIMUS INC,0.363,0.463,0.445,0.42,0.45,0.423,0.027,-0.095,0.37,0.777,0.998,1.195,1.125,1.72,2.15,2.37,2.71,17
Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,MAXLINEAR INC,,,,,,,,,-0.06,0.14,0.32,-0.68,-0.4,-0.37,-0.19,-0.79,,8
Information Technology,Software & Services,Internet Software & Services,MAXPOINT INTERACTIVE INC,,,,,,,,,,,,,,-0.04,-2.04,-3.48,,3
